1472914098295022,,3953499720669265860,5198628003788652644,,0,,,,,,,
1472914098295024,,3953499720669265860,7675612576036545068,,0,,,,,,,
1472914098308984,,3953499720669265860,5198628003788652644,PU #6,1,,,,,,,
1472914098309042,,3953499720669265860,7675612576036545068,PU #2,1,,,,,,,
1472914100296731,,4995682811075193357,7893069434929423308,,0,,,,,,,
1472914100296733,,4995682811075193357,10864666725008521934,,0,,,,,,,
1472914100296734,,4995682811075193357,10864666725008521935,,0,,,,,,,
1472914100296735,,4995682811075193357,10864666725008521932,,0,,,,,,,
1472914100296736,,4995682811075193357,10864666725008521933,,0,,,,,,,
1472914100296736,,4995682811075193357,10864666725008521930,,0,,,,,,,
1472914100296737,,4995682811075193357,10864666725008521931,,0,,,,,,,
1472914100296738,,4995682811075193357,10864666725008521928,,0,,,,,,,
1472914100315605,,4995682811075193357,7893069434929423308,PU #8,1,,,,,,,
1472914100315693,,4995682811075193357,10864666725008521934,PU #9,1,,,,,,,
1472914100315758,,4995682811075193357,10864666725008521935,PU #5,1,,,,,,,
1472914100315804,,4995682811075193357,10864666725008521932,PU #2,1,,,,,,,
1472914100315858,,4995682811075193357,10864666725008521933,PU #1,1,,,,,,,
1472914100315917,,4995682811075193357,10864666725008521930,PU #1,1,,,,,,,
1472914100315974,,4995682811075193357,10864666725008521931,PU #0,1,,,,,,,
1472914100316020,,4995682811075193357,10864666725008521928,PU #3,1,,,,,,,
1472914102149589,,3953499720669265860,7675612576036545068,16496069401970343120,4,,,,,,,
1472914104297034,,307176993273690914,2645099471231913700,,0,,,,,,,
1472914104297036,,307176993273690914,15125602118127787876,,0,,,,,,,
1472914104297037,,307176993273690914,15125602118127787877,,0,,,,,,,
1472914104297038,,307176993273690914,15125602118127787874,,0,,,,,,,
1472914104297038,,307176993273690914,15125602118127787875,,0,,,,,,,
1472914104297039,,307176993273690914,15125602118127787872,,0,,,,,,,
1472914104297039,,307176993273690914,15125602118127787873,,0,,,,,,,
1472914104297040,,307176993273690914,15125602118127787886,,0,,,,,,,
1472914104297040,,307176993273690914,15125602118127787887,,0,,,,,,,
1472914104297041,,307176993273690914,15125602118127787884,,0,,,,,,,
1472914104297041,,307176993273690914,15125602118127787885,,0,,,,,,,
1472914104297042,,307176993273690914,15125602118127787882,,0,,,,,,,
1472914104297042,,307176993273690914,15125602118127787883,,0,,,,,,,
1472914104297043,,307176993273690914,15125602118127787880,,0,,,,,,,
1472914104297043,,307176993273690914,15125602118127787881,,0,,,,,,,
1472914104297044,,307176993273690914,15125602118127787894,,0,,,,,,,
1472914104316065,,307176993273690914,2645099471231913700,PU #1,1,,,,,,,
1472914104316326,,307176993273690914,15125602118127787876,PU #7,1,,,,,,,
1472914104316481,,307176993273690914,15125602118127787877,PU #7,1,,,,,,,
1472914104316552,,307176993273690914,15125602118127787874,PU #5,1,,,,,,,
1472914104316644,,307176993273690914,15125602118127787875,PU #0,1,,,,,,,
1472914104316715,,307176993273690914,15125602118127787872,PU #9,1,,,,,,,
1472914104316788,,307176993273690914,15125602118127787873,PU #0,1,,,,,,,
1472914104316899,,307176993273690914,15125602118127787886,PU #6,1,,,,,,,
1472914104317239,,307176993273690914,15125602118127787887,PU #4,1,,,,,,,
1472914104317348,,307176993273690914,15125602118127787884,PU #0,1,,,,,,,
1472914104317771,,307176993273690914,15125602118127787885,PU #0,1,,,,,,,
1472914104317826,,307176993273690914,15125602118127787882,PU #2,1,,,,,,,
1472914104317874,,307176993273690914,15125602118127787883,PU #0,1,,,,,,,
1472914104317935,,307176993273690914,15125602118127787880,PU #10,1,,,,,,,
1472914104317983,,307176993273690914,15125602118127787881,PU #3,1,,,,,,,
