1462836656295614,,12094892066740154551,5198628003788652644,,0,,,,,,,
1462836656295616,,12094892066740154551,7675612576036545068,,0,,,,,,,
1462836656310408,,12094892066740154551,5198628003788652644,caelum-310,1,,,,,,,
1462836656310467,,12094892066740154551,7675612576036545068,caelum-211,1,,,,,,,
1462836658296156,,3390217228435755240,7893069434929423308,,0,,,,,,,
1462836658296157,,3390217228435755240,10864666725008521934,,0,,,,,,,
1462836658296158,,3390217228435755240,10864666725008521935,,0,,,,,,,
1462836658296158,,3390217228435755240,10864666725008521932,,0,,,,,,,
1462836658296159,,3390217228435755240,10864666725008521933,,0,,,,,,,
1462836658296159,,3390217228435755240,10864666725008521930,,0,,,,,,,
1462836658296160,,3390217228435755240,10864666725008521931,,0,,,,,,,
1462836658296160,,3390217228435755240,10864666725008521928,,0,,,,,,,
1462836658312848,,3390217228435755240,7893069434929423308,caelum-311,1,,,,,,,
1462836658312907,,3390217228435755240,10864666725008521934,caelum-313,1,,,,,,,
1462836658312946,,3390217228435755240,10864666725008521935,caelum-414,1,,,,,,,
1462836658312999,,3390217228435755240,10864666725008521932,caelum-212,1,,,,,,,
1462836658313080,,3390217228435755240,10864666725008521933,caelum-210,1,,,,,,,
1462836658313133,,3390217228435755240,10864666725008521930,caelum-401,1,,,,,,,
1462836658313193,,3390217228435755240,10864666725008521931,caelum-302,1,,,,,,,
1462836658313232,,3390217228435755240,10864666725008521928,caelum-407,1,,,,,,,
1462836661164162,,12094892066740154551,7675612576036545068,4532088033206191439,4,,,,,,,
1462836662078648,,3390217228435755240,10864666725008521928,11032170776854082651,4,,,,,,,
1462836662297548,,10205314552261251077,2645099471231913700,,0,,,,,,,
1462836662297550,,10205314552261251077,15125602118127787876,,0,,,,,,,
1462836662297550,,10205314552261251077,15125602118127787877,,0,,,,,,,
1462836662297551,,10205314552261251077,15125602118127787874,,0,,,,,,,
1462836662297551,,10205314552261251077,15125602118127787875,,0,,,,,,,
1462836662297552,,10205314552261251077,15125602118127787872,,0,,,,,,,
1462836662297552,,10205314552261251077,15125602118127787873,,0,,,,,,,
1462836662297553,,10205314552261251077,15125602118127787886,,0,,,,,,,
1462836662297553,,10205314552261251077,15125602118127787887,,0,,,,,,,
1462836662297554,,10205314552261251077,15125602118127787884,,0,,,,,,,
1462836662297554,,10205314552261251077,15125602118127787885,,0,,,,,,,
1462836662297555,,10205314552261251077,15125602118127787882,,0,,,,,,,
1462836662297555,,10205314552261251077,15125602118127787883,,0,,,,,,,
1462836662297556,,10205314552261251077,15125602118127787880,,0,,,,,,,
1462836662297556,,10205314552261251077,15125602118127787881,,0,,,,,,,
1462836662297557,,10205314552261251077,15125602118127787894,,0,,,,,,,
1462836662312778,,10205314552261251077,2645099471231913700,caelum-402,1,,,,,,,
1462836662312849,,10205314552261251077,15125602118127787876,caelum-304,1,,,,,,,
1462836662312914,,10205314552261251077,15125602118127787877,caelum-408,1,,,,,,,
1462836662312966,,10205314552261251077,15125602118127787874,caelum-306,1,,,,,,,
1462836662313014,,10205314552261251077,15125602118127787875,caelum-303,1,,,,,,,
1462836662313083,,10205314552261251077,15125602118127787872,caelum-413,1,,,,,,,
1462836662313192,,10205314552261251077,15125602118127787873,caelum-308,1,,,,,,,
1462836662313252,,10205314552261251077,15125602118127787886,caelum-307,1,,,,,,,
1462836662313304,,10205314552261251077,15125602118127787887,caelum-405,1,,,,,,,
1462836662313944,,10205314552261251077,15125602118127787884,caelum-309,1,,,,,,,
1462836662314001,,10205314552261251077,15125602118127787885,caelum-412,1,,,,,,,
1462836662314074,,10205314552261251077,15125602118127787882,caelum-403,1,,,,,,,
1462836662314149,,10205314552261251077,15125602118127787883,caelum-411,1,,,,,,,
1462836662314238,,10205314552261251077,15125602118127787880,caelum-314,1,,,,,,,
1462836662314298,,10205314552261251077,15125602118127787881,caelum-305,1,,,,,,,
1462836662314593,,10205314552261251077,15125602118127787894,caelum-312,1,,,,,,,
1462836662888061,,12094892066740154551,5198628003788652644,2979955948507252744,4,,,,,,,
1462836663328063,,3390217228435755240,10864666725008521934,11726201298440472361,4,,,,,,,
1462836663913152,,3390217228435755240,10864666725008521935,2202284851991273404,4,,,,,,,
1462836664297024,,5341433160685113709,14103580517275524798,,0,,,,,,,
1462836664297025,,5341433160685113709,14119592456012636091,,0,,,,,,,
1462836664297026,,5341433160685113709,14119592456012636088,,0,,,,,,,
1462836664297026,,5341433160685113709,14119592456012636089,,0,,,,,,,
1462836664297027,,5341433160685113709,14119592456012636094,,0,,,,,,,
1462836664297027,,5341433160685113709,14119592456012636095,,0,,,,,,,
1462836664297028,,5341433160685113709,14119592456012636092,,0,,,,,,,
1462836664297028,,5341433160685113709,14119592456012636093,,0,,,,,,,
1462836664297029,,5341433160685113709,14119592456012636098,,0,,,,,,,
1462836664297029,,5341433160685113709,14119592456012636099,,0,,,,,,,
1462836664297030,,5341433160685113709,14119592456012636096,,0,,,,,,,
1462836664297030,,5341433160685113709,14119592456012636097,,0,,,,,,,
1462836664297031,,5341433160685113709,14119592456012636102,,0,,,,,,,
1462836664297031,,5341433160685113709,14119592456012636103,,0,,,,,,,
1462836664312381,,5341433160685113709,14103580517275524798,caelum-410,1,,,,,,,
1462836664312458,,5341433160685113709,14119592456012636091,caelum-105,1,,,,,,,
1462836664312513,,5341433160685113709,14119592456012636088,caelum-407,1,,,,,,,
1462836664313904,,5341433160685113709,14119592456012636089,caelum-301,1,,,,,,,
1462836664314080,,5341433160685113709,14119592456012636094,caelum-404,1,,,,,,,
1462836664314165,,5341433160685113709,14119592456012636095,caelum-106,1,,,,,,,
1462836664314252,,5341433160685113709,14119592456012636092,caelum-109,1,,,,,,,
1462836664314309,,5341433160685113709,14119592456012636093,caelum-406,1,,,,,,,
1462836664314401,,5341433160685113709,14119592456012636098,caelum-206,1,,,,,,,
1462836664314475,,5341433160685113709,14119592456012636099,caelum-208,1,,,,,,,
1462836664314555,,5341433160685113709,14119592456012636096,caelum-207,1,,,,,,,
1462836664314620,,5341433160685113709,14119592456012636097,caelum-409,1,,,,,,,
1462836664314701,,5341433160685113709,14119592456012636102,caelum-211,1,,,,,,,
1462836664314757,,5341433160685113709,14119592456012636103,caelum-209,1,,,,,,,
1462836664316356,,5394039562386746695,10970712832169319083,,0,,,,,,,
1462836664316358,,5394039562386746695,18417692224169462297,,0,,,,,,,
1462836664330771,,5394039562386746695,10970712832169319083,caelum-414,1,,,,,,,
1462836664330865,,5394039562386746695,18417692224169462297,caelum-107,1,,,,,,,
1462836666296010,,11843710437470630971,9466859440249242596,,0,,,,,,,
1462836666296012,,11843710437470630971,17007998988558823565,,0,,,,,,,
1462836666296013,,11843710437470630971,17007998988558823554,,0,,,,,,,
1462836666296014,,11843710437470630971,17007998988558823555,,0,,,,,,,
1462836666296014,,11843710437470630971,17007998988558823552,,0,,,,,,,
1462836666296015,,11843710437470630971,17007998988558823553,,0,,,,,,,
1462836666296015,,11843710437470630971,17007998988558823558,,0,,,,,,,
1462836666296016,,11843710437470630971,17007998988558823559,,0,,,,,,,
1462836666310808,,11843710437470630971,9466859440249242596,caelum-310,1,,,,,,,
1462836666310848,,11843710437470630971,17007998988558823565,caelum-310,1,,,,,,,
1462836666310903,,11843710437470630971,17007998988558823554,caelum-108,1,,,,,,,
1462836666310970,,11843710437470630971,17007998988558823555,caelum-108,1,,,,,,,
1462836666310995,,11843710437470630971,17007998988558823552,caelum-108,1,,,,,,,
1462836666311057,,11843710437470630971,17007998988558823553,caelum-313,1,,,,,,,
1462836666311104,,11843710437470630971,17007998988558823558,caelum-313,1,,,,,,,
1462836666311132,,11843710437470630971,17007998988558823559,caelum-313,1,,,,,,,
1462836666476180,,3390217228435755240,7893069434929423308,7689559664786413000,4,,,,,,,
1462836666872731,,3390217228435755240,10864666725008521931,10442752714396792097,4,,,,,,,
1462836667107690,,5341433160685113709,14119592456012636093,18300367818565109113,4,,,,,,,
1462836667261275,,5341433160685113709,14119592456012636094,12077187904412646427,4,,,,,,,
1462836667629639,,5341433160685113709,14119592456012636088,11032170776854082651,4,,,,,,,
1462836667766004,,5341433160685113709,14119592456012636103,1030441944195946081,4,,,,,,,
1462836667838831,,10205314552261251077,15125602118127787876,8173000874349205772,4,,,,,,,
1462836668056098,,5341433160685113709,14119592456012636091,1756796827128310050,4,,,,,,,
1462836668113205,,5341433160685113709,14103580517275524798,3689988229022514264,4,,,,,,,
1462836668432918,,10205314552261251077,15125602118127787886,9620465029033425616,4,,,,,,,
1462836668549934,,5341433160685113709,14119592456012636089,1091106185567335342,4,,,,,,,
1462836668633657,,5341433160685113709,14119592456012636097,14706926863855190454,4,,,,,,,
1462836668738088,,10205314552261251077,15125602118127787884,9049740698325146129,4,,,,,,,
1462836668908557,,10205314552261251077,15125602118127787887,11666615854676652007,4,,,,,,,
1462836668916165,,10205314552261251077,15125602118127787877,13697784430342219370,4,,,,,,,
1462836668973323,,10205314552261251077,15125602118127787880,938258312952676486,4,,,,,,,
1462836669021972,,10205314552261251077,15125602118127787873,18139937873059470368,4,,,,,,,
1462836669035733,,5341433160685113709,14119592456012636102,4532088033206191439,4,,,,,,,
1462836669351324,,5341433160685113709,14119592456012636095,14360869234251875715,4,,,,,,,
1462836669635353,,3390217228435755240,10864666725008521933,4315674117226773001,4,,,,,,,
1462836669719630,,10205314552261251077,15125602118127787875,5271879208164413088,4,,,,,,,
1462836669760494,,10205314552261251077,15125602118127787883,14379464642675651136,4,,,,,,,
1462836669895022,,10205314552261251077,15125602118127787872,7706670299496369406,4,,,,,,,
1462836670021901,,10205314552261251077,2645099471231913700,7358453616137503730,4,,,,,,,
1462836670118657,,5341433160685113709,14119592456012636092,11573286920514468152,4,,,,,,,
1462836670297567,,2261290497354339675,12832623367174998920,,0,,,,,,,
1462836670297568,,2261290497354339675,3774780403559106656,,0,,,,,,,
1462836670297571,,2261290497354339675,3774780403559106659,,0,,,,,,,
1462836670297572,,2261290497354339675,3774780403559106658,,0,,,,,,,
1462836670297572,,2261290497354339675,3774780403559106661,,0,,,,,,,
1462836670297573,,2261290497354339675,3774780403559106660,,0,,,,,,,
1462836670297574,,2261290497354339675,3774780403559106663,,0,,,,,,,
1462836670297574,,2261290497354339675,3774780403559106662,,0,,,,,,,
1462836670297575,,2261290497354339675,3774780403559106665,,0,,,,,,,
1462836670297575,,2261290497354339675,3774780403559106664,,0,,,,,,,
1462836670297576,,2261290497354339675,3774780403559106667,,0,,,,,,,
1462836670297576,,2261290497354339675,3774780403559106666,,0,,,,,,,
1462836670297577,,2261290497354339675,3774780403559106669,,0,,,,,,,
1462836670297577,,2261290497354339675,3774780403559106668,,0,,,,,,,
1462836670297578,,2261290497354339675,3774780403559106671,,0,,,,,,,
1462836670297579,,2261290497354339675,3774780403559106670,,0,,,,,,,
1462836670312372,,2261290497354339675,3774780403559106662,caelum-410,1,,,,,,,
1462836670312422,,2261290497354339675,3774780403559106663,caelum-314,1,,,,,,,
1462836670312474,,2261290497354339675,3774780403559106658,caelum-311,1,,,,,,,
1462836670312594,,2261290497354339675,12832623367174998920,caelum-406,1,,,,,,,
1462836670312677,,2261290497354339675,3774780403559106660,caelum-413,1,,,,,,,
1462836670312744,,2261290497354339675,3774780403559106668,caelum-308,1,,,,,,,
1462836670312801,,2261290497354339675,3774780403559106670,caelum-211,1,,,,,,,
1462836670312858,,2261290497354339675,3774780403559106665,caelum-307,1,,,,,,,
1462836670312898,,2261290497354339675,3774780403559106669,caelum-405,1,,,,,,,
1462836670312953,,2261290497354339675,3774780403559106666,caelum-309,1,,,,,,,
1462836670314489,,2261290497354339675,3774780403559106671,caelum-301,1,,,,,,,
1462836670314664,,2261290497354339675,3774780403559106664,caelum-210,1,,,,,,,
1462836670314762,,2261290497354339675,3774780403559106659,caelum-302,1,,,,,,,
1462836670314824,,2261290497354339675,3774780403559106656,caelum-402,1,,,,,,,
1462836670314909,,2261290497354339675,3774780403559106667,caelum-303,1,,,,,,,
1462836670314986,,2261290497354339675,3774780403559106661,caelum-409,1,,,,,,,
1462836670315071,,10205314552261251077,15125602118127787894,10765325155971975255,4,,,,,,,
1462836670421699,,5341433160685113709,14119592456012636096,4673655612842787988,4,,,,,,,
1462836670564476,,5394039562386746695,10970712832169319083,2202284851991273404,4,,,,,,,
1462836670583672,,5394039562386746695,18417692224169462297,15555879016008479500,4,,,,,,,
1462836671147718,,10205314552261251077,15125602118127787885,12688132031401237076,4,,,,,,,
1462836672297078,,12774711653379009564,15403320457867898623,,0,,,,,,,
1462836672297079,,12774711653379009564,5173914690677329030,,0,,,,,,,
1462836672297081,,12774711653379009564,5173914690677329031,,0,,,,,,,
1462836672297081,,12774711653379009564,5173914690677329024,,0,,,,,,,
1462836672297082,,12774711653379009564,5173914690677329025,,0,,,,,,,
1462836672297082,,12774711653379009564,5173914690677329026,,0,,,,,,,
1462836672297083,,12774711653379009564,5173914690677329027,,0,,,,,,,
1462836672297084,,12774711653379009564,5173914690677329036,,0,,,,,,,
1462836672297084,,12774711653379009564,5173914690677329037,,0,,,,,,,
1462836672297085,,12774711653379009564,5173914690677329038,,0,,,,,,,
1462836672297085,,12774711653379009564,5173914690677329039,,0,,,,,,,
1462836672297086,,12774711653379009564,5173914690677329032,,0,,,,,,,
1462836672297086,,12774711653379009564,5173914690677329033,,0,,,,,,,
1462836672297087,,12774711653379009564,5173914690677329034,,0,,,,,,,
1462836672312944,,12774711653379009564,5173914690677329030,caelum-106,1,,,,,,,
1462836672312993,,12774711653379009564,5173914690677329026,caelum-304,1,,,,,,,
1462836672313031,,12774711653379009564,5173914690677329031,caelum-408,1,,,,,,,
1462836672313118,,12774711653379009564,5173914690677329025,caelum-207,1,,,,,,,
1462836672313177,,12774711653379009564,5173914690677329033,caelum-411,1,,,,,,,
1462836672313223,,12774711653379009564,5173914690677329024,caelum-404,1,,,,,,,
1462836672313264,,12774711653379009564,5173914690677329036,caelum-105,1,,,,,,,
1462836672313354,,12774711653379009564,15403320457867898623,caelum-407,1,,,,,,,
1462836672313409,,12774711653379009564,5173914690677329027,caelum-407,1,,,,,,,
