1462853382801961,,4840684147420603308,5198628003788652644,,0,,,,,,,
1462853382802314,,4840684147420603308,5198628003788652644,caelum-306,1,,,,,,,
1462853382801963,,4840684147420603308,7675612576036545068,,0,,,,,,,
1462853382802444,,4840684147420603308,7675612576036545068,caelum-310,1,,,,,,,
1462853386302303,,525351765361887858,2779933283319291902,,0,,,,,,,
1462853386302649,,525351765361887858,2779933283319291902,caelum-303,1,,,,,,,
1462853386302304,,525351765361887858,11076474489401133649,,0,,,,,,,
1462853386302803,,525351765361887858,11076474489401133649,caelum-314,1,,,,,,,
1462853386302307,,525351765361887858,11076474489401133674,,0,,,,,,,
1462853386302953,,525351765361887858,11076474489401133674,caelum-303,1,,,,,,,
1462853386302306,,525351765361887858,11076474489401133652,,0,,,,,,,
1462853386303090,,525351765361887858,11076474489401133652,caelum-305,1,,,,,,,
1462853386302308,,525351765361887858,11076474489401133675,,0,,,,,,,
1462853386303209,,525351765361887858,11076474489401133675,caelum-108,1,,,,,,,
1462853386302307,,525351765361887858,11076474489401133653,,0,,,,,,,
1462853386303348,,525351765361887858,11076474489401133653,caelum-410,1,,,,,,,
1462853386302305,,525351765361887858,11076474489401133654,,0,,,,,,,
1462853386303501,,525351765361887858,11076474489401133654,caelum-412,1,,,,,,,
1462853386302306,,525351765361887858,11076474489401133655,,0,,,,,,,
1462853386303704,,525351765361887858,11076474489401133655,caelum-307,1,,,,,,,
1462853387829381,,4840684147420603308,7675612576036545068,12388204378211537643,4,,,,,,,
1462853388070523,,4840684147420603308,5198628003788652644,18292089356017901116,4,,,,,,,
1462853389803751,,10727478922423152297,12118275631278919632,,0,,,,,,,
1462853389804011,,10727478922423152297,12118275631278919632,caelum-303,1,,,,,,,
1462853389803747,,10727478922423152297,12118275631278919655,,0,,,,,,,
1462853389804159,,10727478922423152297,12118275631278919655,caelum-401,1,,,,,,,
1462853389803751,,10727478922423152297,12118275631278919633,,0,,,,,,,
1462853389804309,,10727478922423152297,12118275631278919633,caelum-304,1,,,,,,,
1462853389803748,,10727478922423152297,12118275631278919656,,0,,,,,,,
1462853389804436,,10727478922423152297,12118275631278919656,caelum-412,1,,,,,,,
1462853389803752,,10727478922423152297,12118275631278919634,,0,,,,,,,
1462853389804573,,10727478922423152297,12118275631278919634,caelum-403,1,,,,,,,
1462853389803748,,10727478922423152297,12118275631278919657,,0,,,,,,,
1462853389804713,,10727478922423152297,12118275631278919657,caelum-208,1,,,,,,,
1462853389803752,,10727478922423152297,12118275631278919635,,0,,,,,,,
1462853389804835,,10727478922423152297,12118275631278919635,caelum-211,1,,,,,,,
1462853389803749,,10727478922423152297,12118275631278919658,,0,,,,,,,
1462853389804962,,10727478922423152297,12118275631278919658,caelum-310,1,,,,,,,
1462853389803749,,10727478922423152297,12118275631278919659,,0,,,,,,,
1462853389805094,,10727478922423152297,12118275631278919659,caelum-314,1,,,,,,,
1462853389803749,,10727478922423152297,12118275631278919660,,0,,,,,,,
1462853389805247,,10727478922423152297,12118275631278919660,caelum-307,1,,,,,,,
1462853389803750,,10727478922423152297,12118275631278919661,,0,,,,,,,
1462853389805366,,10727478922423152297,12118275631278919661,caelum-108,1,,,,,,,
1462853389803750,,10727478922423152297,12118275631278919662,,0,,,,,,,
1462853389805564,,10727478922423152297,12118275631278919662,caelum-411,1,,,,,,,
1462853389803751,,10727478922423152297,12118275631278919663,,0,,,,,,,
1462853389805706,,10727478922423152297,12118275631278919663,caelum-402,1,,,,,,,
1462853389803745,,10727478922423152297,8261504185873394204,,0,,,,,,,
1462853389805857,,10727478922423152297,8261504185873394204,caelum-310,1,,,,,,,
1462853389803746,,10727478922423152297,12118275631278919653,,0,,,,,,,
1462853389805998,,10727478922423152297,12118275631278919653,caelum-207,1,,,,,,,
1462853389803747,,10727478922423152297,12118275631278919654,,0,,,,,,,
1462853389806116,,10727478922423152297,12118275631278919654,caelum-412,1,,,,,,,
1462853392519602,,525351765361887858,11076474489401133649,2788917755004481829,4,,,,,,,
1462853393303331,,18082167239285687000,16161875279536240768,,0,,,,,,,
1462853393303653,,18082167239285687000,16161875279536240768,caelum-307,1,,,,,,,
1462853393303331,,18082167239285687000,16161875279536240769,,0,,,,,,,
1462853393304113,,18082167239285687000,16161875279536240769,caelum-314,1,,,,,,,
1462853393303332,,18082167239285687000,16161875279536240770,,0,,,,,,,
1462853393304364,,18082167239285687000,16161875279536240770,caelum-206,1,,,,,,,
1462853393303332,,18082167239285687000,16161875279536240771,,0,,,,,,,
1462853393304495,,18082167239285687000,16161875279536240771,caelum-212,1,,,,,,,
1462853393303330,,18082167239285687000,16161875279536240772,,0,,,,,,,
