1462836656310477,6534,2059,14820,0,0,0,2,2,40,1293,0,1742,3,4,2,1288,1,1,1,2,0,40,0,1287,2,1,2,408,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0
1462836658313242,7499,6262,17048,0,0,0,10,8,0,9,0,25,29,16,8,0,0,1,0,8,0,0,0,0,8,1,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,0,2,0,12,0,0,0
1462836662314610,7321,6213,17021,0,0,0,24,18,0,17,2,49,87,32,16,0,0,1,0,16,0,0,0,0,16,1,16,0,0,2,0,0,0,0,0,0,0,32,0,0,0,0,31,0,8,0,48,0,0,0
1462836664314770,7405,3020,17709,0,0,0,35,17,0,15,4,43,153,28,14,0,0,1,0,14,0,0,0,0,14,1,14,0,1,3,0,0,0,0,0,0,0,28,0,0,0,0,27,0,18,0,108,0,0,0
1462836664330875,6671,0,14486,0,0,0,37,2,0,3,0,7,122,4,2,0,0,1,0,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,17,0,102,0,0,0
1462836666311139,6224,2162,15094,0,0,0,45,8,0,9,0,97,29,16,8,0,0,1,0,44,0,0,0,0,44,1,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,0,2,0,12,0,0,0
1462836667122173,5543,0,14380,0,0,0,42,3,0,0,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,38,0,0,0
1462836667275589,5399,561,14232,0,0,0,41,1,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,0,0
1462836667643180,5559,0,13460,0,0,0,40,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836667778307,4971,0,12237,0,0,0,39,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836668068616,5065,0,12457,0,0,0,37,2,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836668125367,4857,0,12104,0,0,0,36,1,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0
1462836668562437,4934,0,12437,0,0,0,34,2,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836668646146,5125,520,12428,0,0,0,33,1,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0
1462836669048095,4966,3875,12295,0,0,0,27,6,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836669364003,5323,2070,12617,0,0,0,26,1,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,36,0,0,0
1462836670131210,4817,511,12470,0,0,0,20,6,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836670314999,7234,2921,17390,0,0,0,36,16,0,17,0,49,73,32,16,0,0,1,0,16,0,0,0,0,16,1,16,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,31,0,6,0,36,0,0,0
1462836670435603,5183,540,13835,0,0,0,34,2,0,0,2,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,96,0,0,0
1462836672313621,7093,2993,16502,0,0,0,45,17,0,15,4,43,41,28,14,0,0,1,0,14,0,0,0,0,14,1,14,0,1,3,0,0,0,0,0,0,0,28,0,0,0,0,27,0,2,0,12,0,0,0
1462836672329231,6455,2240,14034,0,0,0,47,2,0,3,0,7,113,4,2,0,0,1,0,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,14,0,96,0,0,0
1462836674312466,6825,2155,16335,0,0,0,55,8,0,9,0,25,29,16,8,0,0,1,0,8,0,0,0,0,8,1,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,0,2,0,12,0,0,0
1462836675807737,7229,577,21302,0,0,0,47,8,0,0,8,30,29,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0
1462836675872940,7264,4460,20515,0,0,0,45,2,0,0,2,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,46,0,0,0
1462836676650481,6036,0,21238,0,0,0,39,6,0,0,6,42,14,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0
1462836676712976,6073,3965,19190,0,0,0,38,1,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,36,0,0,0
1462836676872408,5647,2007,16425,0,0,0,37,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836677843115,5066,535,12899,0,0,0,30,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836677953795,4931,0,12127,0,0,0,29,1,0,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,38,0,0,0
1462836678315601,7398,2776,18029,0,0,0,44,17,0,17,1,49,38,32,16,0,0,1,0,16,0,0,0,0,16,1,16,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,31,0,1,0,6,0,0,0
1462836678918963,5301,543,13557,0,0,0,40,4,0,0,4,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,102,0,0,0
1462836679336338,5037,527,12923,0,0,0,38,2,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,0,0,0
1462836679509473,5206,0,12744,0,0,0,36,2,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0
1462836680314784,8985,7396,17659,0,0,0,50,14,0,15,0,43,41,28,14,0,0,1,0,14,0,0,0,0,14,1,14,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,27,0,2,0,12,0,0,0
1462836680329947,6202,1747,13712,0,0,0,52,2,0,3,0,7,92,4,2,0,0,1,0,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,11,0,78,0,0,0
1462836680593958,5007,569,12764,0,0,0,50,2,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0
1462836682314579,8330,2402,18415,0,0,0,58,8,0,9,0,25,29,16,8,0,0,1,0,8,0,0,0,0,8,1,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,0,2,0,12,0,0,0
1462836682595207,4870,707,12942,0,0,0,57,1,0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,36,0,0,0
1462836683858823,5247,556,13221,0,0,0,54,3,0,0,3,28,7,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836683898059,5081,723,12450,0,0,0,53,1,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,0,0
1462836684310572,5125,0,12783,0,0,0,49,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836685054126,5019,536,12600,0,0,0,45,4,0,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,0,0,0
1462836685067219,5248,541,12623,0,0,0,44,1,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,0,0,0
1462836685093785,4993,530,12397,0,0,0,43,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836685221420,5050,0,12397,0,0,0,42,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836685548880,5006,0,12366,0,0,0,36,6,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836686158475,5041,0,12651,0,0,0,35,1,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,36,0,0,0
1462836686317176,7791,3082,19574,0,0,0,51,16,0,17,0,49,38,32,16,0,0,1,0,16,0,0,0,0,16,1,16,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,31,0,1,0,6,0,0,0
1462836686340081,5162,4040,13407,0,0,0,50,1,0,0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,96,0,0,0
1462836686368968,5025,0,12422,0,0,0,49,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836687065031,6026,552,14879,0,0,0,48,1,0,0,1,52,7,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
1462836688313608,7294,3018,16492,0,0,0,61,15,0,15,2,43,34,28,14,0,0,1,0,14,0,0,0,0,14,1,14,0,1,1,0,0,0,0,0,0,0,28,0,0,0,0,27,0,1,0,6,0,0,0
1462836688326990,5343,0,13233,0,0,0,60,1,0,0,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,74,0,0,0
1462836688341937,6758,0,14858,0,0,0,62,2,0,3,0,7,10,4,2,0,0,1,0,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,6,0,0,0
1462836690312863,7465,2403,16826,0,0,0,70,8,0,9,0,25,29,16,8,0,0,1,0,8,0,0,0,0,8,1,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,0,2,0,12,0,0,0
1462836692282010,6152,612,16788,0,0,0,63,7,0,0,7,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,48,0,0,0
