4,5,quick_sort,quick_sort,56.795910777,120547219256,63896642116,199928023,58.292521102,125287096428,63860536204,491387280
4,5,quick_sort,quick_sort,57.084868525,120475586718,63900691071,198899837,57.575366876,122051395209,63857853914,274640781
4,5,quick_sort,quick_sort,57.138182814,121332498271,63903280720,254951005,57.802835298,123420661227,63853142476,395643718
4,5,quick_sort,quick_sort,57.369764414,122134224083,63906792265,313004820,57.401013998,122340501430,63853280806,294868496
4,5,quick_sort,quick_sort,59.093605623,127389036688,63909596227,659376560,58.051447285,124339929375,63850044834,427033499
4,5,shark,binoptions,52.766715919,54454195921,26706152329,372145534,40.461666755,239391651,149628993,630658
4,5,shark,binoptions,53.534034092,54473218169,26670139373,373678863,40.572478122,241595592,149605694,512730
4,5,shark,binoptions,53.984164623,54520588333,26654383224,374573897,40.588750324,248949238,149557413,487911
4,5,shark,page_rank,59.859917957,55000913910,26739020720,378519140,78.372052030,167297812687,53828105919,63598689
4,5,shark,page_rank,60.552237307,55263894235,26798423461,381463877,79.050428640,166680582560,53829433595,61916853
4,5,shark,page_rank,60.634856622,55489071530,26765147555,384073720,77.231748621,166153802231,53797339019,65453745
4,5,shark,quick_sort,54.670864522,54833698379,26890392125,374277847,81.277742033,128282917181,64503394652,543633466
4,5,shark,quick_sort,55.275837344,55109644561,26819875747,374180516,81.368046610,127047944533,64504223198,456097632
4,5,shark,quick_sort,55.688697559,54743285338,26755179276,372352772,82.318110136,123896087938,64497662054,218238165
4,6,ab,ab,57.083946700,54373731,47866258,224809,57.003808734,54540173,48009202,224228
4,6,ab,ab,58.289325220,55185801,48082133,220240,58.136858842,55114268,48019813,227508
4,6,ab,ab,58.526795440,43623063,47991644,225205,58.430561648,43786682,46950850,229390
4,6,ab,binoptions,45.453536731,47408739,47790584,224810,44.391928258,238506005,153689293,542957
4,6,ab,binoptions,46.335363583,47092559,47645957,221387,41.970047052,226294595,150831514,371793
4,6,ab,binoptions,47.829855527,47171923,47814855,217956,43.816260482,238693464,153954090,608684
4,6,ab,page_rank,45.151801351,55603324,48125086,272680,59.558828621,168058208674,55284998139,179146418
4,6,ab,page_rank,48.421040386,59919990,47908037,267717,58.808121493,167869331377,54892534014,103707019
4,6,ab,page_rank,49.154762311,53634153,47925244,259168,59.915101681,170415190974,54957378311,168547124
4,6,ab,quick_sort,42.918399558,48953639,47743866,255539,58.827890229,126236346970,65323461424,222123374
4,6,ab,quick_sort,44.316402307,48840078,47867554,255403,57.876236549,124625255701,64972860106,180968209
4,6,ab,quick_sort,47.370984252,48323269,47946342,252182,58.380268445,124382036508,64754744665,124412797
4,6,ab,shark,49.025957512,64789451,49022137,380287,54.910130558,55691110214,26757611707,407583205
4,6,ab,shark,55.290708934,57817936,48021563,371866,55.306700881,55370832496,26818216526,407626004
4,6,ab,shark,59.046959905,61117892,49144455,394939,54.499317418,54672078141,26566205292,383014326
4,6,binoptions,binoptions,43.334290306,288522983,149260304,132569,43.306249655,286847146,149078182,141078
4,6,binoptions,binoptions,43.405556691,289194807,149404058,152908,43.388146538,289388893,149406332,152475
4,6,binoptions,binoptions,43.418966149,291642484,149468110,249910,43.392308254,292498837,149327332,251599
4,6,binoptions,binoptions,43.449224497,291369608,149480159,254589,43.651912238,290451239,149445602,255076
4,6,binoptions,binoptions,43.461941233,289122110,149358335,160510,43.417725275,288854878,149264402,156436
4,6,binoptions,page_rank,42.511593656,328566627,149098527,410986,58.781327446,166830779043,53903922703,38490690
4,6,binoptions,page_rank,42.545764821,326911461,149063525,325114,57.733819421,167126402193,53825598080,39300573
4,6,binoptions,page_rank,42.740778378,321905829,148806213,340982,57.110598173,164770806144,54069132412,39158986
4,6,binoptions,page_rank,42.793807453,322796372,148795220,320254,57.646807427,165037564300,53817979319,38253486
4,6,binoptions,page_rank,42.870098119,327641563,148827635,387052,57.421588893,166484782481,53821783735,38581952
4,6,binoptions,quick_sort,40.837524930,242514515,149371767,215114,60.386028420,133627838326,64532705797,701448886
4,6,binoptions,quick_sort,40.858653166,246481324,149213618,222296,57.989856442,126104497778,64529855826,188661957
4,6,binoptions,quick_sort,40.892920936,244513965,149467308,206954,60.265484246,132456015150,64532510780,593188828
4,6,binoptions,quick_sort,40.910363695,242876993,149512971,214139,59.890721754,131918277107,64532063884,562269804
4,6,binoptions,quick_sort,41.055736939,243227623,148700153,189402,58.884311160,129265834974,64530884671,375513738
4,6,page_rank,binoptions,57.550043962,166862907839,53825427790,37743781,42.495638865,329785493,149079578,346429
4,6,page_rank,binoptions,57.710895469,166478700954,53855720606,38072049,42.628594494,325260003,149438999,354298
4,6,page_rank,binoptions,57.717599434,167055826189,53842002670,37895105,42.562723631,319660978,149331006,324725
4,6,page_rank,binoptions,57.811378568,167060153223,53868622036,38229948,42.473914130,316705463,149036499,320697
4,6,page_rank,binoptions,59.169501170,167968480897,53911845540,38238923,42.572749385,315936936,149319574,363212
4,6,page_rank,page_rank,76.572129856,229179303091,53789714909,41712598,75.696384811,226129432520,54033803331,41103651
4,6,page_rank,page_rank,76.640649097,227645485163,53792439856,40999983,77.822705317,227891806813,53779261067,40703381
4,6,page_rank,page_rank,77.201785923,229516819598,53618142035,41344309,76.036030847,225913922337,53620977181,39840894
4,6,page_rank,page_rank,77.485747660,228679265303,53608706994,40995154,76.386246864,224389759814,53674714053,40295953
4,6,page_rank,page_rank,77.897818300,229176003189,53872525751,41599385,76.620563248,227654047563,53730106713,39648998
4,6,page_rank,quick_sort,66.338211690,172305240432,53885930008,41997168,87.297344203,164663393904,64556928588,210633665
4,6,page_rank,quick_sort,67.107220258,172570416844,53836944901,41870337,86.147515235,166252979977,64559751294,109708042
4,6,page_rank,quick_sort,67.826461952,173479209789,53923796472,41606763,87.290787374,163990647865,64558562070,101898624
4,6,page_rank,quick_sort,68.911356303,173988119808,53929553920,42088573,88.269049275,168872223666,64560428559,204517708
4,6,page_rank,quick_sort,69.219770584,174002720491,53924801178,42011475,88.918103474,167083408250,64558597230,195429607
4,6,quick_sort,binoptions,58.366168987,127459189462,64530568238,243520208,40.836035381,248105572,149163923,202431
4,6,quick_sort,binoptions,60.052364920,131862777598,64532257315,531809375,40.916820470,241388283,149361723,207390
4,6,quick_sort,binoptions,60.369221758,133585692649,64532549327,673741520,40.853117985,243593184,149423705,213644
4,6,quick_sort,binoptions,60.558347982,133687696090,64532852265,663986894,40.873092570,242749913,149351928,206147
4,6,quick_sort,binoptions,61.478940819,134353404617,64532515066,729069168,40.742834031,248643748,149091757,202173
4,6,quick_sort,page_rank,86.895565274,168825964441,64564035643,204953960,67.159632221,173400339589,53881371200,41931345
4,6,quick_sort,page_rank,87.355358282,169403764831,64566455006,354206983,67.451560827,172414488004,53756558815,40891386
4,6,quick_sort,page_rank,88.457132326,172240301164,64562225818,460551830,68.155222740,172853637894,53870729863,41922148
4,6,quick_sort,page_rank,89.267446262,168722439145,64565665090,273420262,69.305383762,173201720620,53866636974,41575697
4,6,quick_sort,page_rank,89.857238867,168702712939,64560337665,239867212,70.098284660,173377427660,53851318106,41722519
4,6,quick_sort,quick_sort,63.615573604,146991978912,63854895268,44904142,63.641301374,147074087579,63863382807,38309149
4,6,quick_sort,quick_sort,63.798168371,147207147807,63872818426,105791321,63.822118374,147308186890,63875756006,85716459
4,6,quick_sort,quick_sort,63.867389997,147402938674,63871978534,49013553,64.104411615,148131447450,63875952694,79537906
4,6,quick_sort,quick_sort,63.923485895,147873057330,63880126788,70315533,63.892797784,147810307294,63869753738,41772192
4,6,quick_sort,quick_sort,64.143160284,148526557653,63852852177,125801887,64.053710537,148235183761,63851331473,96123159
4,6,shark,binoptions,52.459009383,54205929915,26630215978,372141055,42.879447329,238440314,146615739,636492
4,6,shark,binoptions,53.035506876,54940851387,26825320823,375971810,43.093529236,243077581,149625954,687192
4,6,shark,binoptions,53.909120770,54191246144,26649141718,382998783,40.505539648,252466862,149471307,584663
4,6,shark,page_rank,58.458192515,54850364061,26721484026,376059290,78.584868087,166006836531,53869245915,60281763
4,6,shark,page_rank,59.127583915,55578204925,26784966201,380976895,77.401179053,163770822343,53778213795,63611835
4,6,shark,page_rank,59.823697074,55533592838,26810583205,376841967,79.094054601,165429984652,53847509472,62686336
4,6,shark,quick_sort,54.343023352,54495246583,26718176839,372294769,79.095295676,122104043722,64501554709,191851358
4,6,shark,quick_sort,54.518525217,54511005254,26619263379,377056820,80.660294820,128383527840,64502982023,574636920
4,6,shark,quick_sort,56.433740185,54674981080,26751435226,370947645,83.676446504,120984592138,64502324328,120381050
4,8,ab,ab,54.971995450,46658641,48047169,247288,55.433544248,47765727,49166672,276863
4,8,ab,ab,55.717702845,44984899,47818520,239321,56.283884341,44356266,47456362,228545
4,8,ab,ab,58.934058106,43417722,47893005,220081,57.493954103,51256366,48495459,404968
4,8,ab,binoptions,43.937987299,43023618,47771129,214853,43.655008208,237698460,154153313,595095
4,8,ab,binoptions,45.133113239,44259001,47613307,214668,43.534985138,231796851,152685094,460355
4,8,ab,binoptions,45.836496193,43494512,47906562,217097,43.370878591,245163568,155489819,777334
4,8,ab,page_rank,43.770396206,49055830,48316515,280091,57.349625517,164945514054,54554764578,81908260
4,8,ab,page_rank,46.629188670,46825927,48066882,252557,59.673009668,170678714631,55528015985,211280707
4,8,ab,page_rank,48.188848442,47632052,47976172,255060,58.141931948,167573531818,54126053449,78339474
4,8,ab,quick_sort,45.569534579,46004673,48019608,247796,59.947702451,131085590494,65616388198,447891200
4,8,ab,quick_sort,46.554457330,49457412,49275825,299743,58.755494411,123140401186,64537289289,87542594
4,8,ab,quick_sort,46.644624672,46887760,47933726,257320,59.231127704,127044957121,65619391398,272626060
4,8,ab,shark,50.105483699,67789018,48893914,394056,55.521722982,55571195068,26879228304,409615169
4,8,ab,shark,58.302218738,57351436,48886621,321719,54.520592601,55488615248,26770937053,403692336
4,8,ab,shark,62.079772343,51983221,47825318,280698,54.671421536,54900368589,26546129316,386740299
4,8,binoptions,binoptions,40.155574884,213704364,148802527,434886,40.276129542,215918220,149533055,404621
4,8,binoptions,binoptions,40.170191433,213507836,148971484,376893,40.189366166,213021684,149201872,329325
4,8,binoptions,binoptions,40.173191252,212337388,149203251,327069,40.130057003,211997916,148760362,322465
4,8,binoptions,binoptions,40.180935373,219813308,149132930,426599,40.170471053,212246450,148930112,374252
4,8,binoptions,binoptions,40.406345600,209969606,148543887,307190,40.095170925,213502106,148895861,398888
4,8,binoptions,page_rank,40.153704267,213256104,149149122,321369,56.974603033,160709959094,53805613053,40110989
4,8,binoptions,page_rank,40.223438135,211077222,149217594,235193,56.609155233,161535150495,53832614361,46909160
4,8,binoptions,page_rank,40.258150761,210845142,149408611,242927,55.571398384,159830773349,53820099338,39848150
4,8,binoptions,page_rank,40.431597636,212871825,148715797,382870,55.751370444,159904619695,53808644261,40224314
4,8,binoptions,page_rank,40.433295320,214614454,148755612,416715,57.189137986,161889661541,53865259756,42283943
4,8,binoptions,quick_sort,40.097707751,212420234,148891550,317787,57.832609913,123426600138,64535317425,426305952
4,8,binoptions,quick_sort,40.249266528,215837006,149468681,432743,58.337886609,121769223563,64534650278,314457905
4,8,binoptions,quick_sort,40.249612658,211263398,149345443,243220,56.845512133,120549686077,64532771372,211295963
4,8,binoptions,quick_sort,40.258434089,209588406,149408882,238098,56.234677100,118635021681,64533683974,74712145
4,8,binoptions,quick_sort,40.330116520,211090536,149412035,236905,56.700048175,120235651696,64534168462,128242850
4,8,page_rank,binoptions,55.707685743,160046544256,53824638814,39772487,40.121783061,215488650,149032911,387479
4,8,page_rank,binoptions,56.012245176,160366832298,53939767123,40172937,40.278942932,210704894,149428148,239399
4,8,page_rank,binoptions,56.300594045,161388778908,53870087151,40030549,40.432020149,211920391,148765577,311779
4,8,page_rank,binoptions,56.892285372,162003815618,53929526624,40208633,40.094807863,215514248,148942645,428261
4,8,page_rank,binoptions,57.343916841,161022582965,53781940718,40054332,40.223303439,216751326,149434960,443293
4,8,page_rank,page_rank,60.902974455,178631977425,53588236879,39016643,61.769591915,179599528755,53768625610,39468395
4,8,page_rank,page_rank,61.837592150,178031968684,53611934875,39741649,61.917132453,178215856630,53612363909,39616600
4,8,page_rank,page_rank,61.955699607,178273470768,53705007079,39942679,62.056447059,178814780939,53560116368,39773343
4,8,page_rank,page_rank,61.956882286,178726867151,53667973197,40745516,61.940026727,179451117135,53704056648,41492504
4,8,page_rank,page_rank,62.027126110,179174054266,53625409741,39406390,61.885583521,178450337748,53704966436,46450278
4,8,page_rank,quick_sort,64.357070234,160267429263,53775419429,40732939,79.687775128,125037965294,64561284332,166090308
4,8,page_rank,quick_sort,64.391318338,161168586400,53814040024,40719307,80.863566204,127075587022,64564651782,327495988
4,8,page_rank,quick_sort,65.401772145,163945185549,53984112461,41728800,79.411792530,123241925757,64558151230,40989038
4,8,page_rank,quick_sort,66.556477514,162503554491,53941470862,40083324,80.258727345,124904734489,64558050147,154428411
4,8,page_rank,quick_sort,67.016472014,163195059523,53908627791,40772322,82.510385490,124424305245,64560096011,120179502
4,8,quick_sort,binoptions,56.335886003,119226224845,64533643357,146936706,40.146429524,213605010,149069281,320776
4,8,quick_sort,binoptions,56.375590493,119128096587,64532506291,142196644,40.153693761,212898614,149087380,319867
4,8,quick_sort,binoptions,56.484575240,119145942278,64533150841,113212881,40.248969522,210112336,149390159,247129
4,8,quick_sort,binoptions,56.518728525,120637175666,64530855795,166869257,40.272162112,210493320,149307571,255946
4,8,quick_sort,binoptions,57.719877046,123280997492,64533982445,391984461,40.175407863,221979554,149210621,424127
4,8,quick_sort,page_rank,78.673457527,125243789527,64559931534,197355496,64.471038778,161946694986,53857363214,40584970
4,8,quick_sort,page_rank,80.336880103,124191622516,64559882664,120383081,65.387071591,163048969229,54027314024,41188751
4,8,quick_sort,page_rank,81.019132144,125165940105,64558265847,166211253,66.412337419,162394449471,53856345163,40575975
4,8,quick_sort,page_rank,85.074479395,125806822596,64559961947,275857362,66.300757997,161967522857,53888180789,41562651
4,8,quick_sort,page_rank,86.366021688,124844105519,64561152711,232715893,67.568217232,162275353659,53811229997,41513663
4,8,quick_sort,quick_sort,57.411741050,122280068837,63894431740,36374314,57.988330828,124187968219,63888388538,157320814
4,8,quick_sort,quick_sort,58.307804639,125093488258,63899043696,269290963,57.346090040,122189767835,63883630317,36795055
4,8,quick_sort,quick_sort,58.575104821,125783533161,63905387213,292627302,58.316662521,125158989974,63878000486,248108452
4,8,quick_sort,quick_sort,58.894503044,126131125483,63891888056,321011211,58.686015304,125460022442,63894036552,299781229
4,8,quick_sort,quick_sort,60.434260281,121508701552,63896539741,35719455,60.683569642,122394297140,63885248460,76223803
4,8,shark,binoptions,53.024116702,53810098903,26647726126,362391052,42.670411493,218716201,148818800,299217
4,8,shark,binoptions,53.713875937,54519515847,26740461106,375614899,43.727312436,219672048,149292485,317327
4,8,shark,binoptions,53.735258818,54156399731,26563162953,367946335,40.700883240,239908009,148729614,403374
4,8,shark,page_rank,58.946752881,54740068050,26539802672,377529593,78.440137341,166139760839,53669836676,59621763
4,8,shark,page_rank,60.534687266,55172107914,26906830848,376500181,78.910102151,166314288644,53806683616,64938480
4,8,shark,page_rank,60.776827511,54766255280,26735004941,375793657,79.516580740,165034745325,53917434306,62083330
4,8,shark,quick_sort,54.420022317,54135111731,26532453318,373117654,76.668194310,121442884659,64502433123,86190334
4,8,shark,quick_sort,54.721117298,54960309178,26744655453,375607757,79.509663426,123828461962,64502868844,185898483
4,8,shark,quick_sort,54.931260632,54985102075,26880285734,370758163,80.577153581,125743266604,64502756132,381912533
