2016-09-04T15:49:08.092969067+01:00,2016-09-04T15:49:09.715474267+01:00,2016-09-04T15:49:16.402415592+01:00
2016-09-04T15:49:08.013819092+01:00,2016-09-04T15:49:09.68074036+01:00,2016-09-04T15:49:15.919433661+01:00
2016-09-04T15:49:08.124539154+01:00,2016-09-04T15:49:09.837650184+01:00,2016-09-04T15:49:16.596485348+01:00
2016-09-04T15:49:56.022260887+01:00,2016-09-04T15:49:57.691302141+01:00,2016-09-04T15:50:05.174840679+01:00
2016-09-04T15:49:56.045788407+01:00,2016-09-04T15:49:57.811715342+01:00,2016-09-04T15:50:03.982444733+01:00
2016-09-04T15:49:56.051557096+01:00,2016-09-04T15:49:57.64897354+01:00,2016-09-04T15:50:04.185809235+01:00
2016-09-04T15:49:56.040218571+01:00,2016-09-04T15:49:57.656149246+01:00,2016-09-04T15:50:02.707245507+01:00
2016-09-04T15:49:56.077695641+01:00,2016-09-04T15:49:57.740709954+01:00,2016-09-04T15:50:04.929228632+01:00
2016-09-04T15:49:56.176884831+01:00,2016-09-04T15:49:57.915081054+01:00,2016-09-04T15:50:04.735930032+01:00
2016-09-04T15:49:56.092181+01:00,2016-09-04T15:49:57.738548473+01:00,2016-09-04T15:50:04.236696155+01:00
2016-09-04T15:49:56.13505929+01:00,2016-09-04T15:49:57.721805832+01:00,2016-09-04T15:50:03.929746488+01:00
2016-09-04T15:49:56.086471312+01:00,2016-09-04T15:49:57.807570507+01:00,2016-09-04T15:50:03.861485802+01:00
2016-09-04T15:49:56.081946412+01:00,2016-09-04T15:49:57.713132291+01:00,2016-09-04T15:50:04.392753125+01:00
2016-09-04T15:49:08.145559949+01:00,2016-09-04T15:49:09.889784307+01:00,2016-09-04T15:49:16.517650869+01:00
2016-09-04T15:49:56.131192911+01:00,2016-09-04T15:49:57.78448851+01:00,2016-09-04T15:50:04.660725653+01:00
2016-09-04T15:49:56.082563205+01:00,2016-09-04T15:49:57.721171339+01:00,2016-09-04T15:50:04.285210761+01:00
2016-09-04T15:50:04.007942244+01:00,2016-09-04T15:50:05.808626864+01:00,2016-09-04T15:50:14.063596226+01:00
2016-09-04T15:50:04.035839651+01:00,2016-09-04T15:50:05.819421509+01:00,2016-09-04T15:50:17.084006011+01:00
2016-09-04T15:50:04.046676562+01:00,2016-09-04T15:50:06.704308657+01:00,2016-09-04T15:50:16.666079199+01:00
2016-09-04T15:50:04.035790694+01:00,2016-09-04T15:50:05.772571057+01:00,2016-09-04T15:50:16.257911874+01:00
2016-09-04T15:50:04.100003921+01:00,2016-09-04T15:50:05.756262763+01:00,2016-09-04T15:50:14.197585145+01:00
2016-09-04T15:50:04.075528882+01:00,2016-09-04T15:50:05.755761828+01:00,2016-09-04T15:50:12.272337401+01:00
