2016-09-05T14:35:40.750038654+01:00,2016-09-05T14:35:42.496662947+01:00,2016-09-05T14:36:13.412096667+01:00
2016-09-05T14:35:40.727019016+01:00,2016-09-05T14:35:42.479276668+01:00,2016-09-05T14:36:41.014117485+01:00
2016-09-05T14:35:40.731822359+01:00,2016-09-05T14:35:42.498089937+01:00,2016-09-05T14:35:50.187428126+01:00
2016-09-05T14:36:28.782347512+01:00,2016-09-05T14:36:30.460771619+01:00,2016-09-05T14:36:39.555808888+01:00
2016-09-05T14:36:28.783014674+01:00,2016-09-05T14:36:30.53282099+01:00,2016-09-05T14:38:42.457286293+01:00
2016-09-05T14:36:28.690831316+01:00,2016-09-05T14:36:30.444348412+01:00,2016-09-05T14:36:41.011802464+01:00
2016-09-05T14:36:28.691584308+01:00,2016-09-05T14:36:30.43309945+01:00,2016-09-05T14:36:38.216036103+01:00
2016-09-05T14:36:28.772150613+01:00,2016-09-05T14:36:30.673390344+01:00,2016-09-05T14:36:38.207304281+01:00
2016-09-05T14:36:28.733945798+01:00,2016-09-05T14:36:30.483094752+01:00,2016-09-05T14:36:37.456662437+01:00
2016-09-05T14:36:28.713193669+01:00,2016-09-05T14:36:30.367342562+01:00,2016-09-05T14:36:38.051947083+01:00
2016-09-05T14:36:28.790226129+01:00,2016-09-05T14:36:30.493553644+01:00,2016-09-05T14:36:38.249195154+01:00
2016-09-05T14:36:28.702806973+01:00,2016-09-05T14:36:30.467716435+01:00,2016-09-05T14:38:57.089246383+01:00
2016-09-05T14:36:28.748340267+01:00,2016-09-05T14:36:30.500814465+01:00,2016-09-05T14:36:42.207116278+01:00
2016-09-05T14:35:40.655756497+01:00,2016-09-05T14:35:42.737557238+01:00,2016-09-05T14:35:50.78076955+01:00
2016-09-05T14:36:28.863776204+01:00,2016-09-05T14:36:30.596731059+01:00,2016-09-05T14:36:38.476212968+01:00
2016-09-05T14:36:28.797226876+01:00,2016-09-05T14:36:30.578689388+01:00,2016-09-05T14:36:36.837949272+01:00
2016-09-05T14:36:36.746239732+01:00,2016-09-05T14:36:38.798389945+01:00,2016-09-05T14:36:45.511227698+01:00
2016-09-05T14:36:36.70972398+01:00,2016-09-05T14:36:38.584437263+01:00,2016-09-05T14:36:48.541728211+01:00
2016-09-05T14:36:36.746355974+01:00,2016-09-05T14:36:38.621504612+01:00,2016-09-05T14:36:57.784316898+01:00
2016-09-05T14:36:36.755705014+01:00,2016-09-05T14:36:38.500670341+01:00,2016-09-05T14:36:46.220678586+01:00
2016-09-05T14:36:36.696836135+01:00,2016-09-05T14:36:38.543776327+01:00,2016-09-05T14:38:43.994278664+01:00
2016-09-05T14:36:36.716043494+01:00,2016-09-05T14:36:38.531684801+01:00,2016-09-05T14:36:46.104951522+01:00
2016-09-05T14:36:36.696832055+01:00,2016-09-05T14:36:38.551046418+01:00,2016-09-05T14:36:53.036048001+01:00
2016-09-05T14:36:36.763171229+01:00,2016-09-05T14:36:38.44687171+01:00,2016-09-05T14:36:46.913050732+01:00
2016-09-05T14:35:40.709819438+01:00,2016-09-05T14:35:42.553041152+01:00,2016-09-05T14:36:22.351814435+01:00
2016-09-05T14:36:36.724754798+01:00,2016-09-05T14:36:38.463900016+01:00,2016-09-05T14:36:47.129945325+01:00
2016-09-05T14:36:36.78296712+01:00,2016-09-05T14:36:38.716152593+01:00,2016-09-05T14:36:46.914901009+01:00
2016-09-05T14:36:36.696831968+01:00,2016-09-05T14:36:38.527238691+01:00,2016-09-05T14:36:51.570330717+01:00
2016-09-05T14:36:36.794141558+01:00,2016-09-05T14:36:38.633861582+01:00,2016-09-05T14:36:50.723044409+01:00
2016-09-05T14:36:36.746145722+01:00,2016-09-05T14:36:38.549151274+01:00,2016-09-05T14:37:33.538860907+01:00
2016-09-05T14:36:36.837677168+01:00,2016-09-05T14:36:38.54560093+01:00,2016-09-05T14:36:46.995736074+01:00
2016-09-05T14:36:36.808583908+01:00,2016-09-05T14:36:38.57412893+01:00,2016-09-05T14:36:45.80647073+01:00
2016-09-05T14:36:36.841227341+01:00,2016-09-05T14:36:38.557260733+01:00,2016-09-05T14:36:47.266929567+01:00
2016-09-05T14:36:44.686975351+01:00,2016-09-05T14:36:46.4440713+01:00,2016-09-05T14:36:53.972075603+01:00
2016-09-05T14:36:44.676885033+01:00,2016-09-05T14:36:46.420973895+01:00,2016-09-05T14:38:46.377570508+01:00
2016-09-05T14:35:40.707634295+01:00,2016-09-05T14:35:42.424282323+01:00,2016-09-05T14:35:51.712737141+01:00
2016-09-05T14:36:44.784918679+01:00,2016-09-05T14:36:46.464643108+01:00,2016-09-05T14:36:54.989690701+01:00
2016-09-05T14:36:44.735289058+01:00,2016-09-05T14:36:46.541431348+01:00,2016-09-05T14:36:54.564041769+01:00
2016-09-05T14:36:44.720988812+01:00,2016-09-05T14:36:46.530966572+01:00,2016-09-05T14:36:53.917581622+01:00
2016-09-05T14:36:44.696118991+01:00,2016-09-05T14:36:46.408709728+01:00,2016-09-05T14:36:54.968114937+01:00
2016-09-05T14:36:44.825628491+01:00,2016-09-05T14:36:46.631791113+01:00,2016-09-05T14:36:53.93751606+01:00
2016-09-05T14:36:44.863147607+01:00,2016-09-05T14:36:46.890611126+01:00,2016-09-05T14:36:57.926763039+01:00
2016-09-05T14:36:44.827829246+01:00,2016-09-05T14:36:46.701856074+01:00,2016-09-05T14:36:55.722823373+01:00
2016-09-05T14:36:44.761922946+01:00,2016-09-05T14:36:46.64189549+01:00,2016-09-05T14:38:32.028660017+01:00
2016-09-05T14:36:44.802271261+01:00,2016-09-05T14:36:46.570041589+01:00,2016-09-05T14:36:54.961639132+01:00
2016-09-05T14:36:44.846006547+01:00,2016-09-05T14:36:46.759019768+01:00,2016-09-05T14:36:58.563532741+01:00
2016-09-05T14:35:40.801829661+01:00,2016-09-05T14:35:42.62823393+01:00,2016-09-05T14:35:50.178582+01:00
2016-09-05T14:36:44.815307995+01:00,2016-09-05T14:36:46.489220189+01:00,2016-09-05T14:36:53.615722058+01:00
2016-09-05T14:36:44.766868346+01:00,2016-09-05T14:36:46.466928705+01:00,2016-09-05T14:36:54.864242072+01:00
2016-09-05T14:36:44.880337651+01:00,2016-09-05T14:36:46.746360532+01:00,2016-09-05T14:36:57.035235385+01:00
2016-09-05T14:36:44.826284174+01:00,2016-09-05T14:36:48.31277824+01:00,2016-09-05T14:36:54.595455676+01:00
2016-09-05T14:36:52.766045536+01:00,2016-09-05T14:36:54.587079955+01:00,2016-09-05T14:38:40.858252481+01:00
2016-09-05T14:36:52.676991815+01:00,2016-09-05T14:36:54.642178944+01:00,2016-09-05T14:37:03.944291535+01:00
2016-09-05T14:36:52.689719084+01:00,2016-09-05T14:36:54.362323053+01:00,2016-09-05T14:37:02.824904219+01:00
2016-09-05T14:36:52.696867629+01:00,2016-09-05T14:36:54.537291767+01:00,2016-09-05T14:37:02.510601006+01:00
2016-09-05T14:36:52.704835165+01:00,2016-09-05T14:36:54.53197795+01:00,2016-09-05T14:37:01.959673442+01:00
2016-09-05T14:36:52.738388791+01:00,2016-09-05T14:36:54.563303219+01:00,2016-09-05T14:37:03.926530383+01:00
2016-09-05T14:35:40.684358332+01:00,2016-09-05T14:35:42.887557043+01:00,2016-09-05T14:35:50.577092383+01:00
2016-09-05T14:36:52.801960019+01:00,2016-09-05T14:36:54.572711955+01:00,2016-09-05T14:37:02.88974027+01:00
2016-09-05T14:36:52.759402622+01:00,2016-09-05T14:36:54.589690846+01:00,2016-09-05T14:38:17.913274776+01:00
2016-09-05T14:36:52.765875914+01:00,2016-09-05T14:36:54.779975194+01:00,2016-09-05T14:37:03.805545195+01:00
2016-09-05T14:36:52.712030303+01:00,2016-09-05T14:36:54.447654328+01:00,2016-09-05T14:39:08.708993267+01:00
2016-09-05T14:36:52.743462298+01:00,2016-09-05T14:36:54.763763914+01:00,2016-09-05T14:37:02.874187667+01:00
2016-09-05T14:36:52.818215365+01:00,2016-09-05T14:36:54.558810536+01:00,2016-09-05T14:37:04.748709027+01:00
2016-09-05T14:36:52.75249448+01:00,2016-09-05T14:36:54.445721195+01:00,2016-09-05T14:37:04.228407718+01:00
2016-09-05T14:36:52.778522628+01:00,2016-09-05T14:36:54.594016971+01:00,2016-09-05T14:37:02.999752851+01:00
2016-09-05T14:36:52.743462321+01:00,2016-09-05T14:36:54.590318653+01:00,2016-09-05T14:37:06.287677944+01:00
2016-09-05T14:36:52.813441185+01:00,2016-09-05T14:36:54.590973976+01:00,2016-09-05T14:38:43.19558098+01:00
2016-09-05T14:35:48.68986313+01:00,2016-09-05T14:35:50.558678673+01:00,2016-09-05T14:35:58.146229931+01:00
2016-09-05T14:37:00.717028457+01:00,2016-09-05T14:37:02.623031435+01:00,2016-09-05T14:38:46.9850947+01:00
2016-09-05T14:37:00.660202532+01:00,2016-09-05T14:37:02.715096308+01:00,2016-09-05T14:37:11.542559704+01:00
2016-09-05T14:37:00.758711965+01:00,2016-09-05T14:37:02.781855895+01:00,2016-09-05T14:37:10.516769461+01:00
2016-09-05T14:37:00.666550806+01:00,2016-09-05T14:37:02.62605673+01:00,2016-09-05T14:37:10.945641279+01:00
2016-09-05T14:37:00.71084562+01:00,2016-09-05T14:37:02.848170583+01:00,2016-09-05T14:37:15.366263199+01:00
