6711552
7611814
11394675
14858825
16576732
9999436
12963277
8915774
9450799
6971506
8561813
6945186
6922859
10252570
11671485
11328787
10940405
9133077
7904891
8468089
11157787
9912090
6731733
10579531
8801533
7203193
6557630
10694710
9797736
10857853
7330232
5856673
8805654
9665733
10829649
6755772
8910085
11031999
10241495
11711479
13675580
14682893
10221305
10326031
8861863
6701944
6192187
8235286
6817172
7267573
7015778
9722948
7840573
7058607
46574993
80248863
111542214
113788312
131205420
117136221
106251800
100447596
5938463
8312513
9669175
8072951
6012685
15127364
15768469
16179591
12253707
4302426
13059555
7801033
7100284
6940321
11045482
11979840
12151190
9877231
9851506
9866616
7817307
9711297
7540058
6714207
11758327
10501824
12091499
10717073
10745415
8209539
8100917
7439945
10569502
6652705
7983949
7116364
9052405
6026168
6825624
12734846
7965469
7307426
5836387
8159514
5709461
8956035
9103749
4936538
7235173
4546171
5751911
7752791
9051810
7403435
12882296
14103322
15328716
13947008
10053000
14370275
6854234
7216906
8845316
8444065
6164662
6437173
6146305
8449852
6705482
7448675
5659719
8535388
7554792
8668422
9471676
9677270
9161642
16137976
10643498
9381463
20330795
7851794
9133685
7185754
7752225
5231702
7190589
8163622
6633308
7775126
5602678
7462204
7643699
6084669
7852062
10379957
10322461
14382071
14995529
7577170
9001163
8821948
7832427
7184725
6994693
6893322
8260246
9120656
6400690
6151745
6553764
21581063
75135877
134795269
137864799
151540761
158759954
149704162
145927176
139357101
5242818
7078276
9075558
9628252
8701371
8646640
7513978
6173610
148663801
154535692
164089641
193735268
177239278
198287860
200810791
189058072
186320017
186727249
7797177
6546884
8665504
10530037
8936090
11333041
14731605
12403306
8460582
3326057
13842147
13354018
14465481
9793010
9895163
67271896
94636969
111752769
139386330
137704017
136845024
145727762
132255692
131603167
7757343
7884226
5814880
5849393
7817572
7617838
10009169
7999867
164012015
178594159
219023478
204364276
230370953
207379899
204267427
210789749
205110869
197115609
8955970
10563359
9453692
9568748
10336598
9089644
7046921
6651893
7198002
9291100
10054743
10338000
10764269
13379536
8982655
7119777
8426260
25168476
39684853
55870703
53047310
51386763
36794303
8119088
8375339
8177376
10410847
7818921
12762964
7049630
8719416
7728696
7842973
6160723
6540730
6892911
7648811
7214752
5881039
10579341
10888578
12296575
6776779
6598087
7066894
6551372
7533862
3951488
7634199
6250619
5487047
26694940
41015307
69540574
41704981
6641054
7849216
9368090
7931913
6972015
7805782
5471903
6453823
8635770
8414286
12355876
7239465
8732775
10019624
