2016-09-06T12:43:15.162512981+01:00,2016-09-06T12:43:17.036087945+01:00,2016-09-06T12:43:26.53312567+01:00
2016-09-06T12:43:14.862468545+01:00,2016-09-06T12:43:16.540537423+01:00,2016-09-06T12:43:24.17669366+01:00
2016-09-06T12:43:14.962465429+01:00,2016-09-06T12:43:16.631336126+01:00,2016-09-06T12:44:57.854632485+01:00
2016-09-06T12:43:22.412835065+01:00,2016-09-06T12:43:23.979906175+01:00,2016-09-06T12:43:31.314681499+01:00
2016-09-06T12:43:22.863015079+01:00,2016-09-06T12:43:24.539615728+01:00,2016-09-06T12:43:32.810827167+01:00
2016-09-06T12:43:23.062588564+01:00,2016-09-06T12:43:24.708410859+01:00,2016-09-06T12:43:31.727354791+01:00
2016-09-06T12:43:23.61249795+01:00,2016-09-06T12:43:25.558921633+01:00,2016-09-06T12:43:35.935816191+01:00
2016-09-06T12:43:23.012585682+01:00,2016-09-06T12:43:24.75781506+01:00,2016-09-06T12:43:32.773973503+01:00
2016-09-06T12:43:23.412539547+01:00,2016-09-06T12:43:25.081848923+01:00,2016-09-06T12:43:38.990863113+01:00
2016-09-06T12:43:23.86253715+01:00,2016-09-06T12:43:25.624513173+01:00,2016-09-06T12:43:39.551661452+01:00
2016-09-06T12:43:23.162689522+01:00,2016-09-06T12:43:24.686614797+01:00,2016-09-06T12:43:32.520651921+01:00
2016-09-06T12:43:23.762518364+01:00,2016-09-06T12:43:25.766038198+01:00,2016-09-06T12:44:34.738480349+01:00
2016-09-06T12:43:23.462567081+01:00,2016-09-06T12:43:25.585350832+01:00,2016-09-06T12:43:30.168473944+01:00
2016-09-06T12:43:23.662592096+01:00,2016-09-06T12:43:25.672638338+01:00,2016-09-06T12:43:39.961358729+01:00
2016-09-06T12:43:23.562539049+01:00,2016-09-06T12:43:25.274471385+01:00,2016-09-06T12:43:39.220932414+01:00
2016-09-06T12:43:23.26367296+01:00,2016-09-06T12:43:25.063456151+01:00,2016-09-06T12:43:34.560370283+01:00
2016-09-06T12:43:23.312635894+01:00,2016-09-06T12:43:24.931157948+01:00,2016-09-06T12:43:39.374906581+01:00
2016-09-06T12:43:23.362881075+01:00,2016-09-06T12:43:25.15194935+01:00,2016-09-06T12:43:33.762293261+01:00
2016-09-06T12:43:23.713481757+01:00,2016-09-06T12:43:25.659832095+01:00,2016-09-06T12:43:42.233438978+01:00
2016-09-06T12:43:30.812464329+01:00,2016-09-06T12:43:32.443158927+01:00,2016-09-06T12:43:39.010571852+01:00
2016-09-06T12:43:30.962654827+01:00,2016-09-06T12:43:32.711923598+01:00,2016-09-06T12:43:41.687216076+01:00
2016-09-06T12:43:30.862543663+01:00,2016-09-06T12:43:32.494895437+01:00,2016-09-06T12:43:40.834918749+01:00
2016-09-06T12:43:31.16259273+01:00,2016-09-06T12:43:32.896930003+01:00,2016-09-06T12:43:41.821134794+01:00
2016-09-06T12:43:31.412976965+01:00,2016-09-06T12:43:33.12628869+01:00,2016-09-06T12:43:49.538798408+01:00
2016-09-06T12:43:31.262526698+01:00,2016-09-06T12:43:32.920319914+01:00,2016-09-06T12:43:41.296839068+01:00
2016-09-06T12:43:31.362502066+01:00,2016-09-06T12:43:33.048628367+01:00,2016-09-06T12:43:43.072293385+01:00
2016-09-06T12:43:31.112482844+01:00,2016-09-06T12:43:33.555599247+01:00,2016-09-06T12:43:47.205618183+01:00
2016-09-06T12:43:31.812633638+01:00,2016-09-06T12:43:33.705309548+01:00,2016-09-06T12:43:56.622075853+01:00
2016-09-06T12:43:31.562475234+01:00,2016-09-06T12:43:33.548292721+01:00,2016-09-06T12:43:37.898578883+01:00
2016-09-06T12:43:31.663256896+01:00,2016-09-06T12:43:33.490097989+01:00,2016-09-06T12:43:44.540805259+01:00
2016-09-06T12:43:31.512499359+01:00,2016-09-06T12:43:33.26918146+01:00,2016-09-06T12:43:49.434025941+01:00
2016-09-06T12:43:31.465675685+01:00,2016-09-06T12:43:33.129840366+01:00,2016-09-06T12:43:39.822130145+01:00
2016-09-06T12:43:31.212490399+01:00,2016-09-06T12:43:32.897454947+01:00,2016-09-06T12:46:47.023540693+01:00
2016-09-06T12:43:31.712593906+01:00,2016-09-06T12:43:33.657261044+01:00,2016-09-06T12:43:43.153165164+01:00
2016-09-06T12:43:31.762595462+01:00,2016-09-06T12:43:33.586553583+01:00,2016-09-06T12:43:45.485256736+01:00
2016-09-06T12:43:39.012561465+01:00,2016-09-06T12:43:40.733969933+01:00,2016-09-06T12:45:05.893477289+01:00
2016-09-06T12:43:38.662797808+01:00,2016-09-06T12:43:40.424855265+01:00,2016-09-06T12:43:48.898025826+01:00
2016-09-06T12:43:39.562550559+01:00,2016-09-06T12:43:41.492490285+01:00,2016-09-06T12:43:49.654315687+01:00
2016-09-06T12:43:38.91279364+01:00,2016-09-06T12:43:40.585995336+01:00,2016-09-06T12:43:48.772654115+01:00
2016-09-06T12:43:38.962514344+01:00,2016-09-06T12:43:40.697077162+01:00,2016-09-06T12:43:49.932550754+01:00
2016-09-06T12:43:39.76280384+01:00,2016-09-06T12:43:41.691833704+01:00,2016-09-06T12:43:52.445136749+01:00
2016-09-06T12:43:39.512640528+01:00,2016-09-06T12:43:42.257686112+01:00,2016-09-06T12:43:54.727640183+01:00
2016-09-06T12:43:39.612459623+01:00,2016-09-06T12:43:41.394527811+01:00,2016-09-06T12:43:53.855580752+01:00
2016-09-06T12:43:39.112555189+01:00,2016-09-06T12:43:40.888211806+01:00,2016-09-06T12:43:51.692498326+01:00
2016-09-06T12:43:39.162531373+01:00,2016-09-06T12:43:40.830594814+01:00,2016-09-06T12:43:50.254812886+01:00
2016-09-06T12:43:39.312619575+01:00,2016-09-06T12:43:40.996415201+01:00,2016-09-06T12:46:45.684759022+01:00
2016-09-06T12:43:39.412495454+01:00,2016-09-06T12:43:41.011503874+01:00,2016-09-06T12:43:49.116212116+01:00
2016-09-06T12:43:39.213211376+01:00,2016-09-06T12:43:40.904525895+01:00,2016-09-06T12:43:51.018629846+01:00
2016-09-06T12:43:39.462435003+01:00,2016-09-06T12:43:41.102526861+01:00,2016-09-06T12:43:49.419595293+01:00
2016-09-06T12:43:39.712687863+01:00,2016-09-06T12:43:41.555807522+01:00,2016-09-06T12:43:57.559935368+01:00
2016-09-06T12:43:39.812605049+01:00,2016-09-06T12:43:41.708000155+01:00,2016-09-06T12:43:50.78933531+01:00
