1462836249745980,6127,0,14850,0,0,0,2,2,40,1346,0,1808,3,4,2,1288,54,1,1,2,0,53,53,1287,2,1,2,408,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0
1462836251746674,6834,0,15234,0,0,0,10,8,0,10,0,27,30,24,8,0,1,1,0,8,0,1,1,0,8,1,8,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,15,0,0,15,0,0,0,0
1462836255750694,6620,1803,17774,0,0,0,25,17,0,25,1,73,49,49,16,0,8,1,0,16,0,8,16,0,16,1,16,0,0,1,0,0,0,0,0,17,0,32,0,0,0,0,31,0,0,18,0,0,0,0
1462836257749785,6809,1829,17137,0,0,0,36,17,0,52,4,126,45,51,14,0,37,1,0,14,0,37,46,0,14,1,14,0,1,3,0,0,0,0,0,23,0,28,0,0,0,0,27,0,0,18,0,0,0,0
1462836257770412,10813,0,19115,0,0,0,38,2,0,3,0,9,44,4,2,0,0,1,0,2,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,41,0,0,0,0
1462836259748166,6646,1823,16769,0,0,0,43,11,0,77,3,238,44,57,8,0,68,1,0,42,0,68,77,0,42,1,8,0,0,3,0,0,0,0,0,41,0,16,0,0,0,0,15,0,0,29,0,0,0,0
1462836261124120,6372,0,15455,0,0,0,35,8,0,52,8,127,40,66,0,0,52,0,0,0,0,52,75,0,0,0,0,0,0,8,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,40,0,0,0,0
1462836261496643,5812,270,14906,0,0,0,34,1,0,17,1,60,54,54,0,0,17,0,0,0,0,17,43,0,0,0,0,0,0,1,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,54,0,0,0,0
1462836261972010,5928,583,15003,0,0,0,33,1,0,26,1,64,45,53,0,0,26,0,0,0,0,26,38,0,0,0,0,0,0,1,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,45,0,0,0,0
1462836262042039,6061,0,14541,0,0,0,31,2,0,0,2,2,65,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,65,0,0,0,0
1462836262749306,5407,505,14003,0,0,0,26,5,0,0,188,42,26,42,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,5,0,183,0,0,0,42,0,0,0,0,0,0,0,0,0,26,0,0,0,0
1462836263040332,5332,4157,13740,0,0,0,22,4,0,19,4,38,50,14,0,0,19,0,0,0,0,19,19,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,50,0,0,0,0
1462836263227036,5209,0,13352,0,0,0,21,1,0,10,1,23,60,3,0,0,10,0,0,0,0,10,13,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,60,0,0,0,0
1462836263269868,5280,0,13214,0,0,0,20,1,0,11,1,22,72,0,0,0,11,0,0,0,0,11,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0
1462836263751626,6614,0,16821,0,0,0,34,18,0,28,4,72,84,63,16,0,11,1,0,16,0,11,12,0,16,1,16,0,2,2,0,0,0,0,0,31,0,32,0,0,0,0,31,0,0,53,0,0,0,0
1462836263871042,6018,0,14213,0,0,0,31,3,0,2,3,4,48,10,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,48,0,0,0,0
1462836264129205,5721,513,14023,0,0,0,30,1,0,60,1,132,41,34,0,0,60,0,0,0,0,60,72,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,41,0,0,0,0
1462836264382456,6032,0,14390,0,0,0,29,1,0,35,1,77,109,1,0,0,35,0,0,0,0,35,42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,109,0,0,0,0
1462836264453312,5907,0,14140,0,0,0,28,1,0,0,1,3,119,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,119,0,0,0,0
