1462853652081240,5531,957,14615,0,0,0,2,2,40,1349,0,1814,3,4,2,1288,57,1,1,2,0,56,56,1287,2,1,2,408,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0
1462853655582694,6792,1959,15754,0,0,0,10,8,0,9,0,25,41,16,8,0,0,1,0,8,0,0,0,0,8,1,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,0,0,26,0,0,0,0
1462853659086445,6716,0,17836,0,0,0,24,18,0,43,3,101,61,48,16,0,26,1,0,16,0,26,26,0,16,1,16,0,1,2,0,0,0,0,0,16,0,32,0,0,0,0,31,0,0,30,0,0,0,0
1462853662590982,7316,0,22493,0,0,0,31,21,0,41,7,133,47,74,14,0,26,1,0,30,0,26,32,0,30,1,14,0,0,7,0,0,0,0,0,46,0,28,0,0,0,0,27,0,0,20,0,0,0,0
1462853664427985,6615,0,19423,0,0,0,30,1,0,71,1,163,35,17,0,0,71,0,0,0,0,71,92,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,35,0,0,0,0
1462853665144885,6402,2130,18344,0,0,0,28,2,0,9,2,25,30,89,0,0,9,0,0,0,0,9,16,0,0,0,0,0,0,2,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,30,0,0,0,0
1462853665262746,5850,0,13718,0,0,0,27,1,0,0,1,1,37,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,37,0,0,0,0
1462853665687467,6205,0,17640,0,0,0,23,4,0,0,4,14,36,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,36,0,0,0,0
1462853665951213,6409,0,18018,0,0,0,18,5,0,0,5,2,32,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,32,0,0,0,0
1462853666085524,7498,1958,19507,0,0,0,18,4,0,3,2,9,34,4,2,0,0,1,0,2,0,0,2,0,2,1,2,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,31,0,0,0,0
1462853666274666,5694,457,16873,0,0,0,16,2,0,0,142,2,26,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,140,0,0,0,11,0,0,0,0,0,0,0,0,0,26,0,0,0,0
1462853666328248,5684,0,16266,0,0,0,15,1,0,0,1,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0
1462853666471086,5972,451,16859,0,0,0,14,1,0,0,1,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,0,0,0
1462853666555265,4973,0,12291,0,0,0,13,1,0,1,1,4,27,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
1462853667196233,6003,0,17544,0,0,0,11,2,0,16,2,32,21,10,0,0,16,0,0,0,0,16,16,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,21,0,0,0,0
1462853667433187,6434,231,17667,0,0,0,10,1,0,3,1,6,26,12,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,26,0,0,0,0
1462853668155746,5945,0,17384,0,0,0,9,1,0,0,1,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25,0,0,0,0
1462853668173435,6049,0,16604,0,0,0,8,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
1462853669586683,7079,2303,19417,0,0,0,16,8,0,15,0,51,42,16,8,0,6,1,0,8,0,6,20,0,8,1,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,0,0,27,0,0,0,0
1462853673087342,6901,2823,18720,0,0,0,30,18,0,27,3,89,67,48,16,0,10,1,0,26,0,10,10,0,26,1,16,0,1,2,0,0,0,0,0,16,0,32,0,0,0,0,31,0,0,36,0,0,0,0
1462853673612990,5549,502,14553,0,0,0,29,1,0,85,57,180,18,40,0,0,85,0,0,0,0,85,95,0,0,0,0,0,0,1,0,56,0,0,0,40,0,0,0,0,0,0,0,0,0,18,0,0,0,0
1462853676584970,6781,1750,16832,0,0,0,37,20,0,65,6,143,57,109,14,0,50,1,0,14,0,50,50,0,14,1,14,0,0,6,0,0,0,0,0,81,0,28,0,0,0,0,27,0,0,30,0,0,0,0
1462853678820074,5766,534,14717,0,0,0,35,2,0,43,2,140,26,50,0,0,43,0,0,15,0,43,67,0,15,0,0,0,0,2,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,26,0,0,0,0
1462853678921630,5670,0,13864,0,0,0,34,1,0,0,1,2,65,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,65,0,0,0,0
