1472913797192511,,10207265516601780608,5198628003788652644,,0,,,,,,,
1472913797192512,,10207265516601780608,7675612576036545068,,0,,,,,,,
1472913797208849,,10207265516601780608,5198628003788652644,PU #2,1,,,,,,,
1472913797208906,,10207265516601780608,7675612576036545068,PU #2,1,,,,,,,
1472913799192928,,16616194782767083561,7893069434929423308,,0,,,,,,,
1472913799192929,,16616194782767083561,10864666725008521934,,0,,,,,,,
1472913799192930,,16616194782767083561,10864666725008521935,,0,,,,,,,
1472913799192930,,16616194782767083561,10864666725008521932,,0,,,,,,,
1472913799192931,,16616194782767083561,10864666725008521933,,0,,,,,,,
1472913799192931,,16616194782767083561,10864666725008521930,,0,,,,,,,
1472913799192932,,16616194782767083561,10864666725008521931,,0,,,,,,,
1472913799192932,,16616194782767083561,10864666725008521928,,0,,,,,,,
1472913799209625,,16616194782767083561,7893069434929423308,PU #5,1,,,,,,,
1472913799209712,,16616194782767083561,10864666725008521934,PU #8,1,,,,,,,
1472913799209752,,16616194782767083561,10864666725008521935,PU #1,1,,,,,,,
1472913799209798,,16616194782767083561,10864666725008521932,PU #11,1,,,,,,,
1472913799209897,,16616194782767083561,10864666725008521933,PU #5,1,,,,,,,
1472913799209962,,16616194782767083561,10864666725008521930,PU #10,1,,,,,,,
1472913799210018,,16616194782767083561,10864666725008521931,PU #10,1,,,,,,,
1472913799210106,,16616194782767083561,10864666725008521928,PU #6,1,,,,,,,
1472913802912747,,16616194782767083561,10864666725008521932,10978064067314904595,4,,,,,,,
1472913803194694,,15867111970141974378,2645099471231913700,,0,,,,,,,
1472913803194695,,15867111970141974378,15125602118127787876,,0,,,,,,,
1472913803194696,,15867111970141974378,15125602118127787877,,0,,,,,,,
1472913803194696,,15867111970141974378,15125602118127787874,,0,,,,,,,
1472913803194697,,15867111970141974378,15125602118127787875,,0,,,,,,,
1472913803194697,,15867111970141974378,15125602118127787872,,0,,,,,,,
1472913803194698,,15867111970141974378,15125602118127787873,,0,,,,,,,
1472913803194699,,15867111970141974378,15125602118127787886,,0,,,,,,,
1472913803194699,,15867111970141974378,15125602118127787887,,0,,,,,,,
1472913803194699,,15867111970141974378,15125602118127787884,,0,,,,,,,
1472913803194700,,15867111970141974378,15125602118127787885,,0,,,,,,,
1472913803194700,,15867111970141974378,15125602118127787882,,0,,,,,,,
1472913803194701,,15867111970141974378,15125602118127787883,,0,,,,,,,
1472913803194701,,15867111970141974378,15125602118127787880,,0,,,,,,,
1472913803194702,,15867111970141974378,15125602118127787881,,0,,,,,,,
1472913803194703,,15867111970141974378,15125602118127787894,,0,,,,,,,
1472913803211885,,15867111970141974378,2645099471231913700,PU #7,1,,,,,,,
1472913803211936,,15867111970141974378,15125602118127787876,PU #8,1,,,,,,,
1472913803211972,,15867111970141974378,15125602118127787877,PU #3,1,,,,,,,
1472913803212017,,15867111970141974378,15125602118127787874,PU #6,1,,,,,,,
1472913803212056,,15867111970141974378,15125602118127787875,PU #9,1,,,,,,,
1472913803212089,,15867111970141974378,15125602118127787872,PU #3,1,,,,,,,
1472913803212139,,15867111970141974378,15125602118127787873,PU #3,1,,,,,,,
1472913803212183,,15867111970141974378,15125602118127787886,PU #4,1,,,,,,,
1472913803212234,,15867111970141974378,15125602118127787887,PU #1,1,,,,,,,
1472913803212295,,15867111970141974378,15125602118127787884,PU #0,1,,,,,,,
1472913803212370,,15867111970141974378,15125602118127787885,PU #1,1,,,,,,,
1472913803212434,,15867111970141974378,15125602118127787882,PU #3,1,,,,,,,
1472913803212503,,15867111970141974378,15125602118127787883,PU #9,1,,,,,,,
1472913803212557,,15867111970141974378,15125602118127787880,PU #0,1,,,,,,,
1472913803212602,,15867111970141974378,15125602118127787881,PU #8,1,,,,,,,
1472913803212656,,15867111970141974378,15125602118127787894,PU #2,1,,,,,,,
1472913803919274,,16616194782767083561,10864666725008521930,13985902860116431244,4,,,,,,,
1472913804012176,,16616194782767083561,10864666725008521933,6141208748793497031,4,,,,,,,
1472913804397067,,16616194782767083561,10864666725008521934,17447880445980281304,4,,,,,,,
1472913804516048,,16616194782767083561,10864666725008521928,8375227504753369829,4,,,,,,,
1472913804672636,,16616194782767083561,10864666725008521931,14367799139054039917,4,,,,,,,
1472913805191644,,13870726717615050630,10970712832169319083,,0,,,,,,,
1472913805191646,,13870726717615050630,18417692224169462297,,0,,,,,,,
1472913805207160,,13870726717615050630,18417692224169462297,PU #1,1,,,,,,,
1472913805207210,,13870726717615050630,10970712832169319083,PU #6,1,,,,,,,
1472913807192902,,10595348114002504922,9466859440249242596,,0,,,,,,,
1472913807192904,,10595348114002504922,17007998988558823565,,0,,,,,,,
1472913807192905,,10595348114002504922,17007998988558823554,,0,,,,,,,
1472913807192906,,10595348114002504922,17007998988558823555,,0,,,,,,,
1472913807192906,,10595348114002504922,17007998988558823552,,0,,,,,,,
1472913807192907,,10595348114002504922,17007998988558823553,,0,,,,,,,
1472913807192908,,10595348114002504922,17007998988558823558,,0,,,,,,,
1472913807192908,,10595348114002504922,17007998988558823559,,0,,,,,,,
1472913807210251,,10595348114002504922,9466859440249242596,PU #10,1,,,,,,,
1472913807210301,,10595348114002504922,17007998988558823565,PU #0,1,,,,,,,
1472913807210383,,10595348114002504922,17007998988558823554,PU #5,1,,,,,,,
1472913807210424,,10595348114002504922,17007998988558823555,PU #0,1,,,,,,,
1472913807210457,,10595348114002504922,17007998988558823552,PU #0,1,,,,,,,
1472913807210518,,10595348114002504922,17007998988558823553,PU #10,1,,,,,,,
1472913807210576,,10595348114002504922,17007998988558823558,PU #2,1,,,,,,,
1472913807210630,,10595348114002504922,17007998988558823559,PU #3,1,,,,,,,
1472913808568469,,15867111970141974378,15125602118127787887,18171599951422081771,4,,,,,,,
1472913808630729,,15867111970141974378,15125602118127787876,16777902517947616556,4,,,,,,,
1472913808812395,,15867111970141974378,15125602118127787872,6650594162456571482,4,,,,,,,
1472913809485235,,15867111970141974378,15125602118127787882,11795577909610116775,4,,,,,,,
1472913809590495,,15867111970141974378,15125602118127787880,8784819192379802324,4,,,,,,,
1472913809598561,,15867111970141974378,15125602118127787877,396637621060555347,4,,,,,,,
1472913809769494,,15867111970141974378,15125602118127787883,3525625380688366768,4,,,,,,,
1472913809925435,,15867111970141974378,15125602118127787875,3621118255120279422,4,,,,,,,
1472913810174771,,15867111970141974378,15125602118127787881,17684532169584682059,4,,,,,,,
1472913810176264,,15867111970141974378,2645099471231913700,2889704414760875669,4,,,,,,,
1472913810262615,,15867111970141974378,15125602118127787894,5611478128162526316,4,,,,,,,
