5684413919225671346,5198628003788652644,5684413919225671346,1473171031376515,3795492,3795492,1
5684413919225671346,7675612576036545068,5684413919225671346,1473171031376517,5417275,5417275,1
14660471524043641306,7893069434929423308,14660471524043641306,1473171033384615,5413809,5413809,1
14660471524043641306,10864666725008521933,14660471524043641306,1473171033384620,5564712,5564712,1
10376259154456635817,17295646165501132785,10376259154456635817,1473171031380856,8006434,8006434,1
10376259154456635817,12618590286539907222,10376259154456635817,1473171031380857,8011091,8011091,1
10376259154456635817,12618590286539907209,10376259154456635817,1473171031380858,8012051,8012051,1
10376259154456635817,12618590286539907208,10376259154456635817,1473171031380859,8012622,8012622,1
14660471524043641306,10864666725008521931,14660471524043641306,1473171033384621,6767842,6767842,1
14660471524043641306,10864666725008521934,14660471524043641306,1473171033384618,6904032,6904032,1
14660471524043641306,10864666725008521935,14660471524043641306,1473171033384619,7009065,7009065,1
14660471524043641306,10864666725008521930,14660471524043641306,1473171033384621,7080544,7080544,1
14660471524043641306,10864666725008521928,14660471524043641306,1473171033384622,7615381,7615381,1
15751955065032035270,16414893612232492107,15751955065032035270,1473171033377832,8008122,8008122,1
15751955065032035270,16414893612232492111,15751955065032035270,1473171033377834,8007033,8007033,1
15751955065032035270,16414893612232492101,15751955065032035270,1473171033377831,8010817,8010817,1
15751955065032035270,16414893612232492080,15751955065032035270,1473171033377837,8010834,8010834,1
15751955065032035270,16414893612232492081,15751955065032035270,1473171033377838,8010763,8010763,1
15751955065032035270,16414893612232492104,15751955065032035270,1473171033377833,8011409,8011409,1
15751955065032035270,16414893612232492082,15751955065032035270,1473171033377836,8011756,8011756,1
15751955065032035270,16414893612232492103,15751955065032035270,1473171033377830,8012456,8012456,1
15751955065032035270,16414893612232492105,15751955065032035270,1473171033377833,8012010,8012010,1
15751955065032035270,4852603188233531702,15751955065032035270,1473171033377828,8014199,8014199,1
15751955065032035270,16414893612232492110,15751955065032035270,1473171033377834,8012412,8012412,1
15751955065032035270,16414893612232492083,15751955065032035270,1473171033377836,8015338,8015338,1
15751955065032035270,16414893612232492109,15751955065032035270,1473171033377835,8024819,8024819,1
15751955065032035270,16414893612232492106,15751955065032035270,1473171033377832,8025767,8025767,1
15751955065032035270,16414893612232492100,15751955065032035270,1473171033377830,8037816,8037816,1
15751955065032035270,16414893612232492108,15751955065032035270,1473171033377835,8052915,8052915,1
7601878578154250021,15125602118127787894,7601878578154250021,1473171037378248,6407852,6407852,1
7601878578154250021,2645099471231913700,7601878578154250021,1473171037378239,7158088,7158088,1
7601878578154250021,15125602118127787872,7601878578154250021,1473171037378243,7700175,7700175,1
9817150349788002214,5385914327907271408,9817150349788002214,1473171037386402,8006322,8006322,1
9817150349788002214,5385914327907271326,9817150349788002214,1473171037386392,8010288,8010288,1
9817150349788002214,5385914327907271323,9817150349788002214,1473171037386389,8007226,8007226,1
9817150349788002214,5385914327907271324,9817150349788002214,1473171037386393,8007441,8007441,1
9817150349788002214,5385914327907271322,9817150349788002214,1473171037386390,8008155,8008155,1
9817150349788002214,5385914327907271297,9817150349788002214,1473171037386394,8012943,8012943,1
9817150349788002214,5385914327907271316,9817150349788002214,1473171037386389,8009695,8009695,1
9817150349788002214,5385914327907271317,9817150349788002214,1473171037386388,8009938,8009938,1
9817150349788002214,5385914327907271296,9817150349788002214,1473171037386395,8014073,8014073,1
9817150349788002214,5385914327907271308,9817150349788002214,1473171037386400,8012151,8012151,1
9817150349788002214,5385914327907271306,9817150349788002214,1473171037386398,8012670,8012670,1
9817150349788002214,5385914327907271409,9817150349788002214,1473171037386402,8011788,8011788,1
9817150349788002214,5385914327907271311,9817150349788002214,1473171037386399,8014229,8014229,1
9817150349788002214,5385914327907271325,9817150349788002214,1473171037386392,8017914,8017914,1
9817150349788002214,5385914327907271305,9817150349788002214,1473171037386398,8015526,8015526,1
9817150349788002214,5385914327907271307,9817150349788002214,1473171037386397,8016233,8016233,1
9817150349788002214,5385914327907271299,9817150349788002214,1473171037386393,8021171,8021171,1
9817150349788002214,5385914327907271303,9817150349788002214,1473171037386395,8019940,8019940,1
9817150349788002214,5385914327907271321,9817150349788002214,1473171037386390,8017752,8017752,1
9817150349788002214,5385914327907271320,9817150349788002214,1473171037386391,8021359,8021359,1
9817150349788002214,5385914327907271310,9817150349788002214,1473171037386399,8025660,8025660,1
9817150349788002214,5385914327907271411,9817150349788002214,1473171037386401,8024897,8024897,1
9817150349788002214,5385914327907271301,9817150349788002214,1473171037386396,8028328,8028328,1
9817150349788002214,5385914327907271410,9817150349788002214,1473171037386401,8025715,8025715,1
9817150349788002214,5385914327907271309,9817150349788002214,1473171037386400,8026705,8026705,1
9817150349788002214,5385914327907271327,9817150349788002214,1473171037386391,8036629,8036629,1
9817150349788002214,5385914327907271304,9817150349788002214,1473171037386399,8039224,8039224,1
9817150349788002214,5385914327907271300,9817150349788002214,1473171037386397,8041156,8041156,1
9817150349788002214,5385914327907271298,9817150349788002214,1473171037386394,8044628,8044628,1
9817150349788002214,5385914327907271302,9817150349788002214,1473171037386396,8044017,8044017,1
9817150349788002214,5385914327907271318,9817150349788002214,1473171037386387,8041879,8041879,1
9817150349788002214,3380553197913610811,9817150349788002214,1473171037386386,8045896,8045896,1
7601878578154250021,15125602118127787886,7601878578154250021,1473171037378244,8440964,8440964,1
13412170496053586658,10970712832169319083,13412170496053586658,1473171039377751,6467763,6467763,1
7601878578154250021,15125602118127787877,7601878578154250021,1473171037378242,8612183,8612183,1
13412170496053586658,18417692224169462297,13412170496053586658,1473171039377752,6693415,6693415,1
11756949186083827496,17007998988558823558,11756949186083827496,1473171041376959,4715799,4715799,1
7601878578154250021,15125602118127787881,7601878578154250021,1473171037378248,8942374,8942374,1
7601878578154250021,15125602118127787887,7601878578154250021,1473171037378245,9252757,9252757,1
7601878578154250021,15125602118127787880,7601878578154250021,1473171037378247,9349754,9349754,1
7601878578154250021,15125602118127787874,7601878578154250021,1473171037378242,9985849,9985849,1
12412015004791742135,1908697205919577162,12412015004791742135,1473171039375764,8012598,8012598,1
12412015004791742135,8623024140716684035,12412015004791742135,1473171039375765,8018417,8018417,1
12412015004791742135,8623024140716684036,12412015004791742135,1473171039375766,8032682,8032682,1
12412015004791742135,8623024140716684037,12412015004791742135,1473171039375767,8044130,8044130,1
11756949186083827496,9466859440249242596,11756949186083827496,1473171041376951,6526993,6526993,1
7601878578154250021,15125602118127787884,7601878578154250021,1473171037378245,11514603,11514603,1
17243024543998739722,12914447152223890768,17243024543998739722,1473171041384164,8008781,8008781,1
17243024543998739722,12914447152223890769,17243024543998739722,1473171041384165,8009836,8009836,1
17243024543998739722,12914447152223890793,17243024543998739722,1473171041384172,8009791,8009791,1
17243024543998739722,12914447152223890797,17243024543998739722,1473171041384169,8009226,8009226,1
17243024543998739722,12914447152223890770,17243024543998739722,1473171041384162,8012415,8012415,1
17243024543998739722,12914447152223890791,17243024543998739722,1473171041384174,8016608,8016608,1
17243024543998739722,12914447152223890798,17243024543998739722,1473171041384165,8016441,8016441,1
17243024543998739722,12914447152223890792,17243024543998739722,1473171041384172,8021156,8021156,1
17243024543998739722,12914447152223890796,17243024543998739722,1473171041384167,8029458,8029458,1
17243024543998739722,14312249944498586771,17243024543998739722,1473171041384159,8041468,8041468,1
17243024543998739722,12914447152223890795,17243024543998739722,1473171041384171,8045437,8045437,1
17243024543998739722,12914447152223890794,17243024543998739722,1473171041384170,8046232,8046232,1
17243024543998739722,12914447152223890788,17243024543998739722,1473171041384175,8048168,8048168,1
17243024543998739722,12914447152223890799,17243024543998739722,1473171041384166,8045490,8045490,1
17243024543998739722,12914447152223890790,17243024543998739722,1473171041384173,8048255,8048255,1
17243024543998739722,12914447152223890771,17243024543998739722,1473171041384163,8049842,8049842,1
11756949186083827496,17007998988558823565,11756949186083827496,1473171041376955,10454627,10454627,1
11756949186083827496,17007998988558823554,11756949186083827496,1473171041376956,10498868,10498868,1
6560980060755337392,3774780403559106658,6560980060755337392,1473171045378209,7079091,7079091,1
6560980060755337392,3774780403559106670,6560980060755337392,1473171045378215,7943345,7943345,1
9798345356015951666,12271811493424481010,9798345356015951666,1473171045387896,8006143,8006143,1
9798345356015951666,12271811493424480960,9798345356015951666,1473171045387906,8007122,8007122,1
9798345356015951666,12271811493424480963,9798345356015951666,1473171045387905,8007738,8007738,1
9798345356015951666,12271811493424480972,9798345356015951666,1473171045387903,8006735,8006735,1
9798345356015951666,12271811493424480974,9798345356015951666,1473171045387902,8006990,8006990,1
9798345356015951666,12271811493424480975,9798345356015951666,1473171045387903,8007601,8007601,1
9798345356015951666,12271811493424480967,9798345356015951666,1473171045387907,8012249,8012249,1
9798345356015951666,15696100781329653152,9798345356015951666,1473171045387890,8008008,8008008,1
